USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;TRAIN_TIME;TEMP1;TEMP2;TEMP3;THEORY
15;1;5;3;45;1;0;0;0;3.947;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;7.715;:~ category(4).[-1@2] 
15;1;5;3;45;1;0;0;0;7.585;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;7.278;:~ value(frutta,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;73.373;:~ value(uova,V1), category(3).[V1@3, V1] 
15;1;5;3;45;1;0;0;0;4.317;:~ value(frutta,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;90.601;:~ value(pesce,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;21.915;:~ value(verdure_e_ortaggi,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;3.941;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.064;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;7.573;:~ category(3).[1@2] 
15;1;5;3;45;1;0;0;0;3.961;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.035;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.014;:~ value(cereali,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;97.521;:~ value(marinatura,V1), category(3).[V1@3, V1] 
15;1;5;3;45;1;0;0;0;5.414;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;15.199;:~ category(4).[-1@5] 
15;1;5;3;45;1;0;0;0;3.897;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;33.127;:~ value(pasta,V1).[-V1@1, V1] :~ value(marinatura,V1), category(3).[V1@2, V1] 
15;1;5;3;45;1;0;0;0;5.464;:~ value(cereali,V1).[V1@4, V1] 
15;1;5;3;45;1;0;0;0;4.147;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;5.777;:~ category(1).[-1@1] 
15;1;5;3;45;1;0;0;0;4.114;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;14.317;:~ value(latticini,V1).[V1@3, V1] 
15;1;5;3;45;1;0;0;0;5.824;:~ value(cereali,V1).[V1@1, V1] 
