USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY;treshold;NUMBER_WC;F1;F2;F3;F4;F5
0;1;5;3;45;105;0.6190476417541504;0.3433402379353841;0.2886056900024414;1.445;:~ value(pc2,V1).[V1@2, V1]:~ value(pc1,V1).[V1@1, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
1;1;5;3;45;105;0.7968254089355469;0.5351943174997965;0.7923893928527832;1.848;:~ value(pc0,V1).[V1@1, V1];0.112630185;1.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
2;1;5;3;45;105;0.7714285850524902;0.4422750473022461;0.42799516518910724;1.641;:~ value(pc2,V1).[V1@5, V1]:~ value(pc0,V1).[V1@4, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
3;1;5;3;45;105;0.7777778307596842;0.4555047353108724;0.44553377230962116;1.658;:~ value(pc1,V1).[-V1@4, V1]:~ value(pc4,V1).[-V1@5, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
4;1;5;3;45;105;0.7587301731109619;0.5891912380854288;0.7585047086079916;2.203;:~ value(pc0,V1).[-V1@1, V1];0.112630185;1.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
5;1;5;3;45;105;0.47936511039733887;0.19444445768992105;0.15167416135470072;0.955;:~ value(pc1,V1).[-V1@1, V1]:~ value(pc2,V1).[-V1@2, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
6;1;5;3;45;105;0.7523810068766276;0.46906034151713055;0.37676481405893963;1.49;:~ value(pc0,V1).[V1@1, V1];0.112630185;1.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
7;1;5;3;45;105;0.7015873591105143;0.4465343157450358;0.38646233081817627;1.891;:~ value(pc4,V1).[V1@1, V1];0.112630185;1.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
8;1;5;3;45;105;0.8349206447601318;0.5152998765309652;0.5059835910797119;1.752;:~ value(pc0,V1).[-V1@1, V1];0.112630185;1.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
9;1;5;3;45;105;0.8412698904673258;0.5226543347040812;0.5078787803649902;1.672;:~ value(pc4,V1).[-V1@5, V1]:~ value(pc1,V1).[V1@3, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
10;1;5;3;45;105;0.8031745751698812;0.46632997194925946;0.45690464973449707;2.106;:~ value(pc2,V1).[V1@5, V1]:~ value(pc0,V1).[V1@2, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
11;1;5;3;45;105;0.7396825154622396;0.4105738004048665;0.4071534474690755;1.677;:~ value(pc2,V1).[-V1@5, V1]:~ value(pc0,V1).[-V1@3, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
