USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
3;1;1;3;45;105;0.7841269969940186;0.4557589689890544;0.45619412263234455;0.931;:~ value(pc4,V1).[-V1@1, V1] 
3;1;2;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.104;:~ value(pc4,V1).[-V1@2, V1] :~ value(pc1,V1).[-V1@1, V1] 
3;1;3;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.277;:~ value(pc4,V1).[-V1@2, V1] :~ value(pc1,V1).[-V1@1, V1] 
3;1;4;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.389;:~ value(pc4,V1).[-V1@4, V1] :~ value(pc1,V1).[-V1@1, V1] 
3;1;5;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.658;:~ value(pc1,V1).[-V1@4, V1] :~ value(pc4,V1).[-V1@5, V1] 
3;2;1;3;45;105;0.7841269969940186;0.4557589689890544;0.45619412263234455;0.894;:~ value(pc4,V1).[-V1@1, V1] 
3;2;2;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.117;:~ value(pc4,V1).[-V1@2, V1] :~ value(pc2,V1).[V1@1, V1] 
3;2;3;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.271;:~ value(pc1,V1).[-V1@2, V1] :~ value(pc4,V1).[-V1@3, V1] 
3;2;4;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.458;:~ value(pc4,V1).[-V1@4, V1] :~ value(pc2,V1).[V1@3, V1] 
3;2;5;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.832;:~ value(pc1,V1).[-V1@1, V1] :~ value(pc4,V1).[-V1@3, V1] 
3;3;1;3;45;105;0.7841269969940186;0.4557589689890544;0.45619412263234455;1.08;:~ value(pc4,V1).[-V1@1, V1] 
3;3;2;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.244;:~ value(pc1,V1).[-V1@1, V1] :~ value(pc4,V1).[-V1@2, V1] 
3;3;3;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.472;:~ value(pc2,V1).[V1@1, V1] :~ value(pc4,V1).[-V1@3, V1] 
3;3;4;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.749;:~ value(pc1,V1).[-V1@1, V1] :~ value(pc4,V1).[-V1@3, V1] 
