USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
0;1;5;3;45;45;0.8222222328186035;0.4892037709554036;0.4861111243565877;1.445;:~ value(pc2,V1).[V1@2, V1] :~ value(pc1,V1).[V1@1, V1] 
1;1;5;3;45;45;0.7481481234232584;0.4128204981486003;0.3965141773223877;1.848;:~ value(pc0,V1).[V1@1, V1] 
2;1;5;3;45;45;0.8074073791503906;0.4992592732111613;0.4722222288449605;1.641;:~ value(pc2,V1).[V1@5, V1] :~ value(pc0,V1).[V1@4, V1] 
3;1;5;3;45;45;0.8074073791503906;0.4848484992980957;0.4892241358757019;1.658;:~ value(pc1,V1).[-V1@4, V1] :~ value(pc4,V1).[-V1@5, V1] 
4;1;5;3;45;45;0.7629629770914713;0.4385185241699219;0.4306463400522868;2.203;:~ value(pc0,V1).[-V1@1, V1] 
5;1;5;3;45;45;0.8962963422139486;0.5783476034800211;0.5595238208770752;0.955;:~ value(pc1,V1).[-V1@1, V1] :~ value(pc2,V1).[-V1@2, V1] 
6;1;5;3;45;45;0.7481481234232584;0.48179272810618085;0.41830066839853924;1.49;:~ value(pc0,V1).[V1@1, V1] 
7;1;5;3;45;45;0.8074074586232504;0.6050724585851034;0.6830870310465494;1.891;:~ value(pc4,V1).[V1@1, V1] 
8;1;5;3;45;45;0.7629629770914713;0.5414141019185384;0.773420492808024;1.752;:~ value(pc0,V1).[-V1@1, V1] 
9;1;5;3;45;45;0.8222222328186035;0.5112414360046387;0.4592934052149455;1.672;:~ value(pc4,V1).[-V1@5, V1] :~ value(pc1,V1).[V1@3, V1] 
10;1;5;3;45;45;0.7777778307596842;0.4757575988769531;0.4444444576899211;2.106;:~ value(pc2,V1).[V1@5, V1] :~ value(pc0,V1).[V1@2, V1] 
11;1;5;3;45;45;0.8666667143503824;0.5717592636744181;0.5297619104385376;1.677;:~ value(pc2,V1).[-V1@5, V1] :~ value(pc0,V1).[-V1@3, V1] 
12;1;5;3;45;45;0.7333333492279053;0.5811965862909952;0.7414669195810953;1.427;:~ value(pc0,V1).[-V1@1, V1] 
13;1;5;3;45;45;0.8962963422139486;0.604938268661499;0.565217395623525;1.283;:~ value(pc3,V1).[V1@4, V1] :~ value(pc2,V1).[-V1@5, V1] 
14;1;5;3;45;45;0.8370370864868164;0.8159722487131754;0.644499142964681;1.72;:~ value(pc4,V1).[V1@1, V1] 
15;1;5;3;45;45;0.7777778307596842;0.5547618865966797;0.7567175229390463;1.668;:~ value(pc0,V1).[-V1@1, V1] 
16;1;5;3;45;45;0.8074073791503906;0.5120772918065389;0.4798850615819295;1.945;:~ value(pc4,V1).[V1@5, V1] :~ value(pc2,V1).[-V1@4, V1] 
17;1;5;3;45;45;0.8518518606821696;0.5407407283782959;0.5111111203829447;1.734;:~ value(pc3,V1).[-V1@1, V1] :~ value(pc4,V1).[V1@2, V1] 
18;1;5;3;45;45;0.7333333492279053;0.5362318754196167;0.44109195470809937;2.018;:~ value(pc1,V1).[-V1@2, V1] :~ value(pc4,V1).[-V1@5, V1] 
19;1;5;3;45;45;0.8518518606821696;0.503174622853597;0.4938555955886841;1.632;:~ value(pc2,V1).[V1@1, V1] :~ value(pc4,V1).[V1@2, V1] 
20;1;5;3;45;45;0.7629629770914713;0.44370373090108234;0.43790849049886066;2.253;:~ value(pc0,V1).[V1@1, V1] 
21;1;5;3;45;45;0.8370370864868164;0.5324180126190186;0.5;1.89;:~ value(pc1,V1).[V1@4, V1] :~ value(pc0,V1).[-V1@5, V1] 
22;1;5;3;45;45;0.8370370864868164;0.4933333396911621;0.5111111203829447;2.054;:~ value(pc3,V1).[V1@4, V1] :~ value(pc4,V1).[V1@5, V1] 
23;1;5;3;45;45;0.7925926049550375;0.539047638575236;0.46388888359069824;1.556;:~ value(pc1,V1).[-V1@1, V1] 
24;1;5;3;45;45;0.8074073791503906;0.5896825393040975;0.8104575475056967;1.975;:~ value(pc0,V1).[V1@5, V1] 
25;1;5;3;45;45;0.7629629770914713;0.45000000794728595;0.4555555582046509;2.243;:~ value(pc3,V1).[V1@1, V1] :~ value(pc4,V1).[-V1@4, V1] 
26;1;5;3;45;45;0.7481481234232584;0.7481021086374918;0.6001642147699991;2.704;:~ value(pc4,V1).[-V1@1, V1] 
27;1;5;3;45;45;0.8222222328186035;0.4914361039797465;0.5111111203829447;2.115;:~ value(pc3,V1).[-V1@2, V1] :~ value(pc4,V1).[V1@4, V1] 
28;1;5;3;45;45;0.7481482028961182;0.4611111084620158;0.4067460397879283;2.469;:~ value(pc1,V1).[-V1@1, V1] :~ value(pc2,V1).[-V1@2, V1] 
29;1;5;3;45;45;0.7925926049550375;0.5103668371836344;0.476890762646993;1.912;:~ value(pc0,V1).[V1@5, V1] :~ value(pc2,V1).[-V1@4, V1] 
30;1;5;3;45;45;0.7481481234232584;0.48252344131469727;0.44008715947469074;2.454;:~ value(pc0,V1).[V1@1, V1] 
31;1;5;3;45;45;0.7037037213643392;0.4628019332885742;0.3805555502573649;2.144;:~ value(pc3,V1).[-V1@1, V1] 
32;1;5;3;45;45;0.7481481234232584;0.5867521365483602;0.7361110846201578;1.558;:~ value(pc1,V1).[-V1@5, V1] 
33;1;5;3;45;45;0.8074073791503906;0.6011208693186442;0.8249818483988444;1.449;:~ value(pc0,V1).[-V1@1, V1] 
34;1;5;3;45;45;0.7777778307596842;0.5054945151011149;0.4384920795758565;1.976;:~ value(pc2,V1).[V1@5, V1] :~ value(pc3,V1).[V1@4, V1] 
35;1;5;3;45;45;0.7777778307596842;0.4949494997660319;0.45000000794728595;1.922;:~ value(pc1,V1).[-V1@1, V1] 
36;1;5;3;45;45;0.7481481234232584;0.5998329321543375;0.7361110846201578;1.616;:~ value(pc1,V1).[-V1@5, V1] 
37;1;5;3;45;45;0.8370370864868164;0.610695997873942;0.8133624394734701;1.029;:~ value(pc0,V1).[-V1@1, V1] 
38;1;5;3;45;45;0.7333333492279053;0.5127272605895996;0.3928571442763011;1.737;:~ value(pc2,V1).[V1@5, V1] :~ value(pc3,V1).[V1@2, V1] 
39;1;5;3;45;45;0.8222222328186035;0.51861039797465;0.4888888994852702;2.061;:~ value(pc3,V1).[V1@1, V1] 
40;1;5;3;45;45;0.7925926049550375;0.4920635223388672;0.47777777910232544;2.049;:~ value(pc3,V1).[-V1@4, V1] :~ value(pc4,V1).[V1@5, V1] 
41;1;5;3;45;45;0.7629629770914713;0.5085469881693522;0.4233841896057129;1.61;:~ value(pc0,V1).[-V1@1, V1] 
42;1;5;3;45;45;0.8222222328186035;0.4977375666300456;0.4888888994852702;1.881;:~ value(pc3,V1).[V1@1, V1] :~ value(pc4,V1).[V1@2, V1] 
43;1;5;3;45;45;0.7925926049550375;0.5833333333333334;0.47777777910232544;1.318;:~ value(pc3,V1).[-V1@2, V1] :~ value(pc4,V1).[V1@5, V1] 
44;1;5;3;45;45;0.7777778307596842;0.5333333015441895;0.4486165940761566;1.939;:~ value(pc3,V1).[V1@2, V1] :~ value(pc2,V1).[-V1@4, V1] 
45;1;5;3;45;45;0.7777778307596842;0.5462653239568075;0.44299201170603436;1.343;:~ value(pc0,V1).[-V1@1, V1] 
46;1;5;3;45;45;0.7037037213643392;0.5688060919443766;0.6833333174387614;1.739;:~ value(pc1,V1).[-V1@5, V1] 
47;1;5;3;45;45;0.8074073791503906;0.5079365173975626;0.49673203627268475;1.987;:~ value(pc0,V1).[-V1@1, V1] 
48;1;5;3;45;45;0.8222222328186035;0.4977375666300456;0.4888888994852702;1.953;:~ value(pc3,V1).[V1@1, V1] :~ value(pc4,V1).[V1@2, V1] 
49;1;5;3;45;45;0.7925926049550375;0.5833333333333334;0.47777777910232544;1.374;:~ value(pc3,V1).[-V1@2, V1] :~ value(pc4,V1).[V1@5, V1] 
50;1;5;3;45;45;0.7777778307596842;0.5333333015441895;0.4486165940761566;1.994;:~ value(pc3,V1).[V1@2, V1] :~ value(pc2,V1).[-V1@4, V1] 
51;1;5;3;45;45;0.7777778307596842;0.5462653239568075;0.44299201170603436;1.314;:~ value(pc0,V1).[-V1@1, V1] 
52;1;5;3;45;45;0.7037037213643392;0.5688060919443766;0.6833333174387614;1.725;:~ value(pc1,V1).[-V1@5, V1] 
53;1;5;3;45;45;0.8074073791503906;0.5079365173975626;0.49673203627268475;1.984;:~ value(pc0,V1).[-V1@1, V1] 
0;1;5;3;105;105;0.7904761632283529;0.48749128977457684;0.45627609888712567;2.991;:~ value(pc3,V1).[-V1@5, V1] :~ value(pc2,V1).[V1@3, V1] 
1;1;5;3;105;105;0.7841269969940186;0.5082046190897623;0.4458364049593608;2.581;:~ value(pc4,V1).[-V1@5, V1] :~ value(pc2,V1).[-V1@4, V1] 
2;1;5;3;105;105;0.7523810068766276;0.4399717648824056;0.4129371444384257;3.471;:~ value(pc3,V1).[-V1@5, V1] :~ value(pc0,V1).[V1@1, V1] 
3;1;5;3;105;105;0.8031746546427408;0.47326334317525226;0.46783626079559326;4.028;:~ value(pc0,V1).[V1@1, V1] 
4;1;5;3;105;105;0.7968254089355469;0.4755487044652303;0.463522473971049;3.343;:~ value(pc1,V1).[V1@5, V1] :~ value(pc4,V1).[V1@4, V1] 
5;1;5;3;105;105;0.7333333492279053;0.4791666666666667;0.39692984024683636;2.748;:~ value(pc1,V1).[V1@1, V1] :~ value(pc2,V1).[-V1@2, V1] 
6;1;5;3;105;105;0.7333333492279053;0.445326288541158;0.4054286479949951;4.208;:~ value(pc2,V1).[V1@4, V1] :~ value(pc3,V1).[-V1@5, V1] 
7;1;5;3;105;105;0.714285691579183;0.4260265827178955;0.3838346799214681;4.839;:~ value(pc3,V1).[V1@2, V1] :~ value(pc4,V1).[V1@1, V1] 
8;1;5;3;105;105;0.8539683024088541;0.5519727865854899;0.5222953160603842;2.871;:~ value(pc1,V1).[V1@4, V1] :~ value(pc2,V1).[-V1@5, V1] 
9;1;5;3;105;105;0.7523810068766276;0.46778710683186847;0.414814829826355;4.309;:~ value(pc1,V1).[V1@2, V1] :~ value(pc0,V1).[-V1@1, V1] 
10;1;5;3;105;105;0.8857142925262451;0.5567901134490967;0.5526315768559774;2.606;:~ value(pc0,V1).[V1@1, V1] 
11;1;5;3;105;105;0.7587301731109619;0.44919713338216144;0.4226190646489461;4.34;:~ value(pc2,V1).[-V1@5, V1] :~ value(pc4,V1).[-V1@4, V1] 
12;1;5;3;105;105;0.8476190567016602;0.5739734172821045;0.515350878238678;3.102;:~ value(pc0,V1).[-V1@1, V1] 
13;1;5;3;105;105;0.8539683024088541;0.5306882460912069;0.5179093678792318;3.357;:~ value(pc4,V1).[V1@1, V1] :~ value(pc2,V1).[-V1@2, V1] 
14;1;5;3;105;105;0.7587301731109619;0.5012255112330118;0.5454190969467163;4.525;:~ value(pc3,V1).[V1@1, V1] 
15;1;5;3;105;105;0.8793650468190511;0.5785597165425619;0.5467836260795593;2.351;:~ value(pc0,V1).[-V1@4, V1] 
16;1;5;3;105;105;0.7841269969940186;0.5251322587331136;0.5594542026519775;3.566;:~ value(pc3,V1).[V1@4, V1] 
17;1;5;3;105;105;0.8031746546427408;0.5099206368128458;0.480348805586497;4.173;:~ value(pc2,V1).[-V1@1, V1] :~ value(pc4,V1).[V1@2, V1] 
18;1;5;3;105;105;0.7777777512868246;0.48157596588134766;0.4500745137532552;3.607;:~ value(pc1,V1).[-V1@5, V1] :~ value(pc2,V1).[V1@1, V1] 
19;1;5;3;105;105;0.8095238208770752;0.5037037134170532;0.4747806986172994;3.97;:~ value(pc0,V1).[-V1@1, V1] 
20;1;5;3;105;105;0.7460317611694336;0.5006775061289469;0.5228070418039957;4.168;:~ value(pc3,V1).[V1@1, V1] 
21;1;5;3;105;105;0.7904762427012125;0.506410280863444;0.45394736528396606;4.586;:~ value(pc2,V1).[-V1@5, V1] :~ value(pc3,V1).[V1@3, V1] 
22;1;5;3;105;105;0.7841269969940186;0.49674057960510254;0.459158718585968;4.679;:~ value(pc3,V1).[V1@2, V1] :~ value(pc0,V1).[-V1@1, V1] 
23;1;5;3;105;105;0.7841269969940186;0.5498509804407755;0.7847971121470133;3.546;:~ value(pc1,V1).[-V1@1, V1] 
24;1;5;3;105;105;0.8222222328186035;0.5234102010726929;0.4886695941289266;3.487;:~ value(pc0,V1).[V1@5, V1] 
25;1;5;3;105;105;0.7650793393452963;0.4563850164413452;0.4305555621782939;5.521;:~ value(pc0,V1).[V1@1, V1] 
26;1;5;3;105;105;0.7079365253448486;0.43101223309834796;0.3748464783032735;4.903;:~ value(pc3,V1).[V1@1, V1] :~ value(pc4,V1).[V1@2, V1] 
27;1;5;3;105;105;0.7587301731109619;0.49089070161183673;0.420044203599294;4.11;:~ value(pc3,V1).[-V1@3, V1] :~ value(pc4,V1).[V1@4, V1] 
28;1;5;3;105;105;0.8031746546427408;0.47581052780151367;0.4685185154279073;4.269;:~ value(pc1,V1).[-V1@2, V1] :~ value(pc0,V1).[-V1@1, V1] 
29;1;5;3;105;105;0.8222222328186035;0.5255180199941;0.49086256821950275;2.938;:~ value(pc0,V1).[V1@5, V1] 
30;1;5;3;105;105;0.8031745751698812;0.4936726888020833;0.4611111283302307;3.267;:~ value(pc0,V1).[-V1@4, V1] :~ value(pc1,V1).[-V1@5, V1] 
31;1;5;3;105;105;0.714285691579183;0.4027777910232544;0.38049618403116864;5.726;:~ value(pc4,V1).[-V1@5, V1] :~ value(pc3,V1).[V1@3, V1] 
32;1;5;3;105;105;0.7523809274037679;0.4837852319081624;0.4096045295397441;3.275;:~ value(pc1,V1).[-V1@5, V1] :~ value(pc2,V1).[-V1@4, V1] 
33;1;5;3;105;105;0.8031745751698812;0.49753085772196454;0.46893274784088135;3.984;:~ value(pc0,V1).[-V1@1, V1] 
34;1;5;3;105;105;0.7904761632283529;0.5029629866282145;0.4588921864827474;4.058;:~ value(pc1,V1).[V1@2, V1] :~ value(pc3,V1).[V1@1, V1] 
35;1;5;3;105;105;0.8031746546427408;0.5160173177719116;0.48148149251937866;3.773;:~ value(pc1,V1).[-V1@2, V1] :~ value(pc0,V1).[-V1@1, V1] 
36;1;5;3;105;105;0.6952381134033203;0.5540069739023844;0.3611111243565877;2.372;:~ value(pc1,V1).[-V1@2, V1] :~ value(pc0,V1).[V1@1, V1] 
37;1;5;3;105;105;0.7777778307596842;0.4755555788675944;0.4444444576899211;4.68;:~ value(pc0,V1).[-V1@1, V1] 
38;1;5;3;105;105;0.8158729871114095;0.5235779682795206;0.47962963581085205;3.951;:~ value(pc0,V1).[V1@4, V1] :~ value(pc1,V1).[V1@5, V1] 
39;1;5;3;105;105;0.8031745751698812;0.4967215458552043;0.47592592239379883;3.445;:~ value(pc1,V1).[V1@2, V1] :~ value(pc0,V1).[V1@1, V1] 
40;1;5;3;105;105;0.8095238208770752;0.5157715479532877;0.4780701796213786;3.191;:~ value(pc0,V1).[-V1@1, V1] 
41;1;5;3;105;105;0.7333333492279053;0.4701128800710042;0.5535439252853394;4.808;:~ value(pc1,V1).[V1@1, V1] 
42;1;5;3;105;105;0.8031746546427408;0.481145699818929;0.46666667858759564;4.558;:~ value(pc1,V1).[V1@5, V1] :~ value(pc0,V1).[-V1@1, V1] 
43;1;5;3;105;105;0.714285691579183;0.4679865837097168;0.5481509764989217;4.238;:~ value(pc1,V1).[V1@1, V1] 
44;1;5;3;105;105;0.7523809274037679;0.4532012939453125;0.4177631735801697;4.161;:~ value(pc0,V1).[V1@1, V1] 
45;1;5;3;105;105;0.7396825154622396;0.48372093836466473;0.40497074524561566;4.408;:~ value(pc0,V1).[-V1@1, V1] 
46;1;5;3;105;105;0.720634937286377;0.5058152278264364;0.3819444477558136;3.635;:~ value(pc0,V1).[V1@5, V1] 
47;1;5;3;105;105;0.8349206447601318;0.5476190249125162;0.5018518567085266;2.636;:~ value(pc1,V1).[V1@2, V1] :~ value(pc0,V1).[V1@1, V1] 
48;1;5;3;105;105;0.8031746546427408;0.481145699818929;0.46666667858759564;5.091;:~ value(pc1,V1).[V1@5, V1] :~ value(pc0,V1).[-V1@1, V1] 
49;1;5;3;105;105;0.714285691579183;0.4679865837097168;0.5481509764989217;4.077;:~ value(pc1,V1).[V1@1, V1] 
50;1;5;3;105;105;0.7523809274037679;0.4532012939453125;0.4177631735801697;4.144;:~ value(pc0,V1).[V1@1, V1] 
51;1;5;3;105;105;0.7396825154622396;0.48372093836466473;0.40497074524561566;4.133;:~ value(pc0,V1).[-V1@1, V1] 
52;1;5;3;105;105;0.720634937286377;0.5058152278264364;0.3819444477558136;3.481;:~ value(pc0,V1).[V1@5, V1] 
53;1;5;3;105;105;0.8349206447601318;0.5476190249125162;0.5018518567085266;3.01;:~ value(pc1,V1).[V1@2, V1] :~ value(pc0,V1).[V1@1, V1] 
0;1;5;3;190;190;0.7859648863474528;0.48222780227661133;0.4549715320269267;6.859;:~ value(pc3,V1).[-V1@2, V1] :~ value(pc2,V1).[-V1@1, V1] 
1;1;5;3;190;190;0.7298245429992676;0.4095868269602458;0.3965542713801066;9.978;:~ value(pc1,V1).[V1@2, V1] :~ value(pc0,V1).[V1@3, V1] 
2;1;5;3;190;190;0.8000000317891439;0.4782443841298421;0.4784094492594401;7.627;:~ value(pc1,V1).[-V1@5, V1] :~ value(pc0,V1).[V1@3, V1] 
3;1;5;3;190;190;0.7964912255605062;0.46988507111867267;0.4622222383817037;7.111;:~ value(pc3,V1).[-V1@4, V1] :~ value(pc4,V1).[-V1@5, V1] 
4;1;5;3;190;190;0.7333333492279053;0.415345033009847;0.3897630472977956;10.462;:~ value(pc2,V1).[V1@4, V1] :~ value(pc0,V1).[V1@1, V1] 
5;1;5;3;190;190;0.7859648863474528;0.4673076868057251;0.4509194493293762;6.834;:~ value(pc4,V1).[-V1@3, V1] :~ value(pc2,V1).[-V1@4, V1] 
6;1;5;3;190;190;0.7017544110616049;0.4779309431711833;0.5085358619689941;9.818;:~ value(pc4,V1).[V1@1, V1] 
7;1;5;3;190;190;0.7192982037862142;0.4091704289118449;0.38634081681569415;12.946;:~ value(pc3,V1).[V1@2, V1] :~ value(pc0,V1).[V1@1, V1] 
8;1;5;3;190;190;0.8245614369710287;0.5578853289286295;0.5980133215586344;3.165;:~ value(pc1,V1).[V1@1, V1] 
9;1;5;3;190;190;0.8421053091684977;0.5225576162338257;0.5084057847658793;4.834;:~ value(pc1,V1).[V1@2, V1] :~ value(pc0,V1).[V1@1, V1] 
10;1;5;3;190;190;0.743859608968099;0.4387170473734538;0.4099234143892924;9.967;:~ value(pc0,V1).[V1@2, V1] :~ value(pc3,V1).[-V1@1, V1] 
11;1;5;3;190;190;0.7614035606384277;0.4394792318344116;0.4276101589202881;11.805;:~ value(pc0,V1).[V1@2, V1] :~ value(pc1,V1).[-V1@1, V1] 
12;1;5;3;190;190;0.7122807502746582;0.46767354011535645;0.3802129626274109;10.592;:~ value(pc0,V1).[-V1@2, V1] :~ value(pc1,V1).[V1@1, V1] 
