USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
0;1;5;3;45;105;0.5492063760757446;0.2574189106623332;0.21568628152211508;1.445;:~ value(pc2,V1).[V1@2, V1] :~ value(pc1,V1).[V1@1, V1] 
1;1;5;3;45;105;0.7968254089355469;0.5351943174997965;0.7923893928527832;1.848;:~ value(pc0,V1).[V1@1, V1] 
2;1;5;3;45;105;0.6698412895202637;0.349462350209554;0.3356313407421112;1.641;:~ value(pc2,V1).[V1@5, V1] :~ value(pc0,V1).[V1@4, V1] 
3;1;5;3;45;105;0.7904761632283529;0.4630053440729777;0.4546794493993123;1.658;:~ value(pc1,V1).[-V1@4, V1] :~ value(pc4,V1).[-V1@5, V1] 
4;1;5;3;45;105;0.7587301731109619;0.5891912380854288;0.7585047086079916;2.203;:~ value(pc0,V1).[-V1@1, V1] 
5;1;5;3;45;105;0.6000000635782877;0.33974361419677734;0.264705886443456;0.955;:~ value(pc1,V1).[-V1@1, V1] :~ value(pc2,V1).[-V1@2, V1] 
6;1;5;3;45;105;0.7523810068766276;0.46906034151713055;0.37676481405893963;1.49;:~ value(pc0,V1).[V1@1, V1] 
7;1;5;3;45;105;0.7015873591105143;0.4465343157450358;0.38646233081817627;1.891;:~ value(pc4,V1).[V1@1, V1] 
8;1;5;3;45;105;0.8349206447601318;0.5152998765309652;0.5059835910797119;1.752;:~ value(pc0,V1).[-V1@1, V1] 
9;1;5;3;45;105;0.720634937286377;0.39699653784434;0.3861459096272786;1.672;:~ value(pc4,V1).[-V1@5, V1] :~ value(pc1,V1).[V1@3, V1] 
10;1;5;3;45;105;0.6380952199300131;0.313973069190979;0.3039429187774658;2.106;:~ value(pc2,V1).[V1@5, V1] :~ value(pc0,V1).[V1@2, V1] 
11;1;5;3;45;105;0.7142857710520426;0.3925209442774455;0.3807450532913208;1.677;:~ value(pc2,V1).[-V1@5, V1] :~ value(pc0,V1).[-V1@3, V1] 
12;1;5;3;45;105;0.7587301731109619;0.43227513631184894;0.42611265182495117;1.427;:~ value(pc0,V1).[-V1@1, V1] 
13;1;5;3;45;105;0.8158729871114095;0.4906565348307292;0.48583797613779706;1.283;:~ value(pc3,V1).[V1@4, V1] :~ value(pc2,V1).[-V1@5, V1] 
14;1;5;3;45;105;0.7587301731109619;0.47297096252441406;0.45146870613098145;1.72;:~ value(pc4,V1).[V1@1, V1] 
15;1;5;3;45;105;0.7333333492279053;0.4571535587310791;0.7184348901112875;1.668;:~ value(pc0,V1).[-V1@1, V1] 
16;1;5;3;45;105;0.7904761632283529;0.4975845416386922;0.4610660870869954;1.945;:~ value(pc4,V1).[V1@5, V1] :~ value(pc2,V1).[-V1@4, V1] 
17;1;5;3;45;105;0.7523810068766276;0.4703703721364339;0.43355440100034076;1.734;:~ value(pc3,V1).[-V1@1, V1] :~ value(pc4,V1).[V1@2, V1] 
18;1;5;3;45;105;0.7523810068766276;0.414814829826355;0.4143944978713989;2.018;:~ value(pc1,V1).[-V1@2, V1] :~ value(pc4,V1).[-V1@5, V1] 
19;1;5;3;45;105;0.6698412895202637;0.36921294530232746;0.3473348120848338;1.632;:~ value(pc2,V1).[V1@1, V1] :~ value(pc4,V1).[V1@2, V1] 
20;1;5;3;45;105;0.561904788017273;0.2555555502573649;0.5316660006841024;2.253;:~ value(pc0,V1).[V1@1, V1] 
21;1;5;3;45;105;0.6698412895202637;0.3504273494084676;0.3214096426963806;1.89;:~ value(pc1,V1).[V1@4, V1] :~ value(pc0,V1).[-V1@5, V1] 
22;1;5;3;45;105;0.7587301731109619;0.4635659058888753;0.4312208294868469;2.054;:~ value(pc3,V1).[V1@4, V1] :~ value(pc4,V1).[V1@5, V1] 
23;1;5;3;45;105;0.7587301731109619;0.5176249345143636;0.5453761418660482;1.556;:~ value(pc1,V1).[-V1@1, V1] 
24;1;5;3;45;105;0.6380952596664429;0.3638461430867513;0.6196046670277914;1.975;:~ value(pc0,V1).[V1@5, V1] 
25;1;5;3;45;105;0.561904788017273;0.20535715421040854;0.21296978990236917;2.243;:~ value(pc3,V1).[V1@1, V1] :~ value(pc4,V1).[-V1@4, V1] 
26;1;5;3;45;105;0.4412698745727539;0.12820513049761453;0.11762452125549316;2.704;:~ value(pc4,V1).[-V1@1, V1] 
27;1;5;3;45;105;0.6634921232859293;0.3592824935913086;0.3177352050940196;2.115;:~ value(pc3,V1).[-V1@2, V1] :~ value(pc4,V1).[V1@4, V1] 
28;1;5;3;45;105;0.6190476417541504;0.30761704842249554;0.28612926602363586;2.469;:~ value(pc1,V1).[-V1@1, V1] :~ value(pc2,V1).[-V1@2, V1] 
29;1;5;3;45;105;0.7587301731109619;0.5684638420740763;0.4472375114758809;1.912;:~ value(pc0,V1).[V1@5, V1] :~ value(pc2,V1).[-V1@4, V1] 
30;1;5;3;45;105;0.6698412895202637;0.3360493977864583;0.33629151185353595;2.454;:~ value(pc0,V1).[V1@1, V1] 
31;1;5;3;45;105;0.6190476020177206;0.2983204126358032;0.2968071699142456;2.144;:~ value(pc3,V1).[-V1@1, V1] 
32;1;5;3;45;105;0.6190476020177206;0.3826679786046346;0.4195997317632039;1.558;:~ value(pc1,V1).[-V1@5, V1] 
33;1;5;3;45;105;0.720634937286377;0.3988095124562581;0.40432969729105633;1.449;:~ value(pc0,V1).[-V1@1, V1] 
34;1;5;3;45;105;0.5873016119003296;0.26448086897532147;0.257491668065389;1.976;:~ value(pc2,V1).[V1@5, V1] :~ value(pc3,V1).[V1@4, V1] 
35;1;5;3;45;105;0.8222222328186035;0.5825980504353842;0.5971359411875407;1.922;:~ value(pc1,V1).[-V1@1, V1] 
36;1;5;3;45;105;0.7015873591105143;0.4273504416147868;0.37629397710164386;1.616;:~ value(pc1,V1).[-V1@5, V1] 
37;1;5;3;45;105;0.6571428775787354;0.34806327025095624;0.33440903822580975;1.029;:~ value(pc0,V1).[-V1@1, V1] 
38;1;5;3;45;105;0.682539701461792;0.3827957312266032;0.3510913848876953;1.737;:~ value(pc2,V1).[V1@5, V1] :~ value(pc3,V1).[V1@2, V1] 
39;1;5;3;45;105;0.5809524059295654;0.37486449877421063;0.4016602834065755;2.061;:~ value(pc3,V1).[V1@1, V1] 
40;1;5;3;45;105;0.6888888676961263;0.39376477400461835;0.3531073530515035;2.049;:~ value(pc3,V1).[-V1@4, V1] :~ value(pc4,V1).[V1@5, V1] 
