USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY;treshold;NUMBER_WC;F1;F2;F3;F4;F5
0;1;5;3;45;45;0.7333333492279053;0.3981106678644816;0.4152046839396159;1.445;:~ value(pc2,V1).[V1@2, V1]:~ value(pc1,V1).[V1@1, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
1;1;5;3;45;45;0.7481481234232584;0.4128204981486003;0.3965141773223877;1.848;:~ value(pc0,V1).[V1@1, V1];0.112630185;1.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
2;1;5;3;45;45;0.8074073791503906;0.5096296469370524;0.4799999992052714;1.641;:~ value(pc2,V1).[V1@5, V1]:~ value(pc0,V1).[V1@4, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
3;1;5;3;45;45;0.7037037213643392;0.3787878751754761;0.3796491225560506;1.658;:~ value(pc1,V1).[-V1@4, V1]:~ value(pc4,V1).[-V1@5, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
4;1;5;3;45;45;0.7629629770914713;0.4385185241699219;0.4306463400522868;2.203;:~ value(pc0,V1).[-V1@1, V1];0.112630185;1.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
5;1;5;3;45;45;0.7629629770914713;0.4401709238688151;0.4466373920440674;0.955;:~ value(pc1,V1).[-V1@1, V1]:~ value(pc2,V1).[-V1@2, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
6;1;5;3;45;45;0.7481481234232584;0.48179272810618085;0.41830066839853924;1.49;:~ value(pc0,V1).[V1@1, V1];0.112630185;1.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
7;1;5;3;45;45;0.8074074586232504;0.6050724585851034;0.6830870310465494;1.891;:~ value(pc4,V1).[V1@1, V1];0.112630185;1.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
8;1;5;3;45;45;0.7629629770914713;0.5414141019185384;0.773420492808024;1.752;:~ value(pc0,V1).[-V1@1, V1];0.112630185;1.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
9;1;5;3;45;45;0.8222222328186035;0.5920495192209879;0.5833333333333334;1.672;:~ value(pc4,V1).[-V1@5, V1]:~ value(pc1,V1).[V1@3, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
10;1;5;3;45;45;0.7777778307596842;0.47727274894714355;0.45000000794728595;2.106;:~ value(pc2,V1).[V1@5, V1]:~ value(pc0,V1).[V1@2, V1];0.112630185;2.0;0.077845185;0.11437;0.144731296;0.219382963;0.443670556
