USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY;treshold;NUMBER_WC;F1;F2;F3;F4;F5
0;1;5;3;157;157;0.7239914735158285;0.425120751063029;0.3950328826904297;29.276;:~ value(pc9,V1).[-V1@1, V1]:~ value(pc8,V1).[-V1@2, V1];0.127043519;2.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
1;1;5;3;157;157;0.681528647740682;0.4206349054972331;0.3792455991109212;33.577;:~ value(pc9,V1).[V1@1, V1]:~ value(pc8,V1).[-V1@2, V1];0.127043519;2.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
2;1;5;3;157;157;0.7239914735158285;0.40236790974934894;0.3874729474385579;41.073;:~ value(pc1,V1).[-V1@1, V1];0.127043519;1.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
3;1;5;3;157;157;0.7452228864034017;0.4541194438934326;0.40595801671346027;37.436;:~ value(pc5,V1).[V1@5, V1]:~ value(pc7,V1).[V1@2, V1];0.127043519;2.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
4;1;5;3;157;157;0.8046708901723226;0.5515970389048258;0.467040220896403;20.611;:~ value(pc9,V1).[V1@5, V1]:~ value(pc6,V1).[-V1@4, V1];0.127043519;2.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
5;1;5;3;157;157;0.7070063749949137;0.4362630446751912;0.3819444576899211;27.557;:~ value(pc8,V1).[V1@5, V1]:~ value(pc9,V1).[-V1@4, V1];0.127043519;2.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
6;1;5;3;157;157;0.7324841022491455;0.48424724737803143;0.5757474501927694;37.67;:~ value(pc6,V1).[-V1@1, V1]:~ value(pc2,V1).[-V1@5, V1];0.127043519;2.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
7;1;5;3;157;157;0.7070063749949137;0.43649856249491376;0.3832898437976837;27.051;:~ value(pc1,V1).[V1@1, V1]:~ value(pc7,V1).[V1@2, V1];0.127043519;2.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
8;1;5;3;157;157;0.7579618295033773;0.5092078049977621;0.6727596124013265;27.423;:~ value(pc0,V1).[-V1@5, V1];0.127043519;1.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
9;1;5;3;157;157;0.7664543787638346;0.5009661515553793;0.4193316698074341;21.538;:~ value(pc2,V1).[-V1@5, V1]:~ value(pc1,V1).[V1@4, V1];0.127043519;2.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
10;1;5;3;157;157;0.7070063749949137;0.4141414165496826;0.37282267212867737;26.636;:~ value(pc0,V1).[V1@5, V1]:~ value(pc1,V1).[V1@3, V1];0.127043519;2.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
11;1;5;3;157;157;0.7409766515096029;0.38548219203948975;0.380026896794637;20.929;:~ value(pc4,V1).[V1@1, V1]:~ value(pc7,V1).[V1@5, V1];0.127043519;2.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
12;1;5;3;157;157;0.7537155151367188;0.4735846519470215;0.5716845989227295;24.423;:~ value(pc1,V1).[-V1@5, V1];0.127043519;1.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
13;1;5;3;157;157;0.7070063749949137;0.38724637031555176;0.35750917593638104;30.112;:~ value(pc2,V1).[-V1@5, V1]:~ value(pc8,V1).[-V1@3, V1]:~ value(pc4,V1).[V1@4, V1];0.127043519;3.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
14;1;5;3;157;157;0.7282377878824869;0.5731062094370524;0.5499419371287028;39.298;:~ value(pc2,V1).[-V1@1, V1];0.127043519;1.0;0.026454074;0.037067037;0.048111481;0.152467222;0.73589963
