USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
0;1;5;3;157;157;0.7239914735158285;0.42821256319681805;0.3995271921157837;29.276;:~ value(pc9,V1).[-V1@1, V1] :~ value(pc8,V1).[-V1@2, V1] 
1;1;5;3;157;157;0.7112526893615723;0.44857144355773926;0.4008291959762573;33.577;:~ value(pc9,V1).[V1@1, V1] :~ value(pc8,V1).[-V1@2, V1] 
2;1;5;3;157;157;0.7239914735158285;0.40236790974934894;0.3874729474385579;41.073;:~ value(pc1,V1).[-V1@1, V1] 
3;1;5;3;157;157;0.7112526893615723;0.4068783124287923;0.3609703878561656;37.436;:~ value(pc5,V1).[V1@5, V1] :~ value(pc7,V1).[V1@2, V1] 
4;1;5;3;157;157;0.8089172045389811;0.5486486355463663;0.46537291010220844;20.611;:~ value(pc9,V1).[V1@5, V1] :~ value(pc6,V1).[-V1@4, V1] 
5;1;5;3;157;157;0.7324841022491455;0.4650927384694417;0.4063280125459035;27.557;:~ value(pc8,V1).[V1@5, V1] :~ value(pc9,V1).[-V1@4, V1] 
6;1;5;3;157;157;0.7112526893615723;0.41750844319661456;0.37241192658742267;37.67;:~ value(pc6,V1).[-V1@1, V1] :~ value(pc2,V1).[-V1@5, V1] 
7;1;5;3;157;157;0.7622080643971761;0.4834635655085246;0.41992825269699097;27.051;:~ value(pc1,V1).[V1@1, V1] :~ value(pc7,V1).[V1@2, V1] 
8;1;5;3;157;157;0.7579618295033773;0.5092078049977621;0.6727596124013265;27.423;:~ value(pc0,V1).[-V1@5, V1] 
9;1;5;3;157;157;0.8089172045389811;0.5381642580032349;0.43997708956400555;21.538;:~ value(pc2,V1).[-V1@5, V1] :~ value(pc1,V1).[V1@4, V1] 
10;1;5;3;157;157;0.7622080643971761;0.48737374941507977;0.42805365721384686;26.636;:~ value(pc0,V1).[V1@5, V1] :~ value(pc1,V1).[V1@3, V1] 
11;1;5;3;157;157;0.8301486174265543;0.504716952641805;0.47797131538391113;20.929;:~ value(pc4,V1).[V1@1, V1] :~ value(pc7,V1).[V1@5, V1] 
12;1;5;3;157;157;0.7537155151367188;0.4735846519470215;0.5716845989227295;24.423;:~ value(pc1,V1).[-V1@5, V1] 
13;1;5;3;157;157;0.7537155151367188;0.4513043562571208;0.40733420848846436;30.112;:~ value(pc2,V1).[-V1@5, V1] :~ value(pc8,V1).[-V1@3, V1] :~ value(pc4,V1).[V1@4, V1] 
14;1;5;3;157;157;0.7282377878824869;0.5731062094370524;0.5499419371287028;39.298;:~ value(pc2,V1).[-V1@1, V1] 
15;1;5;3;157;157;0.7961783409118652;0.5024529298146566;0.43185041348139447;21.182;:~ value(pc0,V1).[-V1@5, V1] :~ value(pc2,V1).[-V1@4, V1] 
16;1;5;3;157;157;0.7537155151367188;0.46646777788798016;0.4149815042813619;28.498;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc3,V1).[-V1@4, V1] 
17;1;5;3;157;157;0.7409766515096029;0.46847911675771076;0.5191066265106201;31.811;:~ value(pc5,V1).[-V1@1, V1] 
18;1;5;3;157;157;0.7239915529886881;0.4008029301961263;0.6612661679585775;28.821;:~ value(pc1,V1).[-V1@1, V1] 
19;1;5;3;157;157;0.7707006136576334;0.5210944016774496;0.7245264053344727;20.734;:~ value(pc1,V1).[V1@5, V1] 
20;1;5;3;157;157;0.7452229658762614;0.4508950312932332;0.39807838201522827;33.618;:~ value(pc1,V1).[V1@1, V1] :~ value(pc2,V1).[-V1@5, V1] 
21;1;5;3;157;157;0.7707006136576334;0.5217161178588867;0.5393009583155314;22.365;:~ value(pc2,V1).[-V1@5, V1] 
22;1;5;3;157;157;0.7197452386220297;0.42258691787719727;0.3791208863258362;29.854;:~ value(pc1,V1).[V1@1, V1] 
23;1;5;3;157;157;0.6602972348531088;0.36562204360961914;0.30269360542297363;30.759;:~ value(pc7,V1).[-V1@1, V1] 
24;1;5;3;157;157;0.7622080643971761;0.47015873591105145;0.4085337817668915;24.046;:~ value(pc9,V1).[-V1@2, V1] :~ value(pc5,V1).[-V1@4, V1] 
25;1;5;3;157;157;0.7027600606282552;0.399349848429362;0.3434707820415497;28.339;:~ value(pc7,V1).[V1@5, V1] :~ value(pc1,V1).[V1@3, V1] 
26;1;5;3;157;157;0.7367303371429443;0.4632878303527832;0.5652249654134115;25.317;:~ value(pc2,V1).[-V1@1, V1] 
27;1;5;3;157;157;0.7791932423909506;0.5064814885457357;0.6009724140167236;24.419;:~ value(pc6,V1).[-V1@1, V1] 
28;1;5;3;157;157;0.7027600606282552;0.3950483004252116;0.3367188423871994;34.079;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc4,V1).[-V1@4, V1] 
29;1;5;3;157;157;0.8131635189056396;0.5189200639724731;0.4668324987093608;21.649;:~ value(pc7,V1).[-V1@5, V1] :~ value(pc9,V1).[-V1@4, V1] 
30;1;5;3;157;157;0.6942675908406576;0.4136904875437419;0.34074439605077106;60.9;:~ value(pc6,V1).[V1@5, V1] :~ value(pc4,V1).[V1@4, V1] 
31;1;5;3;157;157;0.7197452386220297;0.2760295271873474;0.28829680507381755;36.196;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc0,V1).[-V1@4, V1] 
32;1;5;3;157;157;0.7112526098887125;0.4193029006322225;0.3642402191956838;37.66;:~ value(pc3,V1).[V1@4, V1] :~ value(pc6,V1).[V1@5, V1] 
33;1;5;3;157;157;0.7324841022491455;0.4215514659881592;0.3394035796324412;29.936;:~ value(pc8,V1).[V1@3, V1] :~ value(pc7,V1).[V1@5, V1] 
34;1;5;3;157;157;0.7367303371429443;0.48538796106974286;0.5010174910227457;23.713;:~ value(pc3,V1).[V1@1, V1] 
35;1;5;3;157;157;0.7494692007700602;0.4525599479675293;0.4061850110689799;26.942;:~ value(pc6,V1).[-V1@5, V1] :~ value(pc7,V1).[V1@4, V1] 
36;1;5;3;157;157;0.6857749621073405;0.48776455720265705;0.5407933394114176;29.578;:~ value(pc7,V1).[-V1@5, V1] 
37;1;5;3;157;157;0.7282377878824869;0.45590392748514813;0.3783486982186635;28.81;:~ value(pc9,V1).[V1@4, V1] :~ value(pc0,V1).[-V1@5, V1] 
38;1;5;3;157;157;0.7154989242553711;0.43623820940653485;0.3803877035776774;28.92;:~ value(pc9,V1).[-V1@3, V1] :~ value(pc1,V1).[V1@4, V1] 
39;1;5;3;157;157;0.7197452386220297;0.4418470462163289;0.3618951638539632;25.694;:~ value(pc7,V1).[-V1@5, V1] :~ value(pc0,V1).[-V1@4, V1] 
40;1;5;3;157;157;0.7197452386220297;0.44927533467610675;0.39399869243303937;30.024;:~ value(pc5,V1).[-V1@4, V1] :~ value(pc0,V1).[-V1@3, V1] 
41;1;5;3;157;157;0.7707006136576334;0.4858146508534749;0.4206230243047078;24.763;:~ value(pc6,V1).[V1@1, V1] 
42;1;5;3;157;157;0.7494692007700602;0.47795891761779785;0.4133095145225525;22.748;:~ value(pc6,V1).[V1@1, V1] :~ value(pc0,V1).[-V1@5, V1] 
43;1;5;3;157;157;0.7239915529886881;0.42133331298828125;0.3373747666676839;29.893;:~ value(pc2,V1).[V1@5, V1] :~ value(pc7,V1).[-V1@4, V1] 
44;1;5;3;157;157;0.7494692007700602;0.4860536257425944;0.4192657669385274;21.985;:~ value(pc5,V1).[V1@4, V1] :~ value(pc1,V1).[V1@5, V1] 
45;1;5;3;157;157;0.7707006136576334;0.485185186068217;0.43416911363601685;21.168;:~ value(pc0,V1).[-V1@5, V1] :~ value(pc7,V1).[-V1@4, V1] 
