USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY;treshold;NUMBER_WC;F1;F2;F3;F4;F5
0;1;5;3;157;53;0.6100629170735677;0.3125763138135274;0.29296066363652545;6.23;:~ value(pc2,V1).[V1@1, V1]:~ value(pc4,V1).[V1@2, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
1;1;5;3;157;53;0.6352201302846273;0.35750917593638104;0.33998974164326984;5.401;:~ value(pc0,V1).[V1@2, V1]:~ value(pc3,V1).[-V1@1, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
2;1;5;3;157;53;0.7358490626017252;0.42222221692403156;0.39613527059555054;6.562;:~ value(pc1,V1).[-V1@1, V1];0.118606111;1.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
3;1;5;3;157;53;0.6729559898376465;0.36666667461395264;0.34188035130500793;8.412;:~ value(pc1,V1).[V1@1, V1];0.118606111;1.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
4;1;5;3;157;53;0.6855345567067465;0.37037038803100586;0.3317972421646118;7.133;:~ value(pc0,V1).[-V1@2, V1]:~ value(pc2,V1).[-V1@1, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
5;1;5;3;157;53;0.7232704957326254;0.4375;0.3908730347951253;6.145;:~ value(pc3,V1).[-V1@2, V1]:~ value(pc2,V1).[-V1@1, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
6;1;5;3;157;53;0.6477987368901571;0.35910363992055255;0.3550264537334442;6.641;:~ value(pc0,V1).[V1@1, V1]:~ value(pc2,V1).[-V1@2, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
7;1;5;3;157;53;0.597484270731608;0.2803921699523926;0.26638176540533703;8.529;:~ value(pc1,V1).[V1@4, V1]:~ value(pc4,V1).[V1@5, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
8;1;5;3;157;53;0.7106918493906657;0.45868945121765137;0.38380809624989826;5.153;:~ value(pc0,V1).[-V1@2, V1];0.118606111;1.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
9;1;5;3;157;53;0.7735849221547445;0.5597643057505289;0.7559523582458496;3.873;:~ value(pc1,V1).[V1@1, V1]:~ value(pc2,V1).[-V1@2, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
10;1;5;3;157;53;0.6352201302846273;0.3390151659647624;0.3117816050847371;5.787;:~ value(pc0,V1).[V1@5, V1]:~ value(pc1,V1).[V1@3, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
11;1;5;3;157;53;0.7358490626017252;0.42042040824890137;0.4102564255396525;7.475;:~ value(pc3,V1).[-V1@2, V1]:~ value(pc1,V1).[V1@1, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
12;1;5;3;157;53;0.7987421353658041;0.4885752598444621;0.4536019563674927;5.442;:~ value(pc1,V1).[-V1@1, V1];0.118606111;1.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
13;1;5;3;157;53;0.7987421353658041;0.41649341583251953;0.4206349054972331;6.59;:~ value(pc4,V1).[V1@1, V1]:~ value(pc2,V1).[-V1@2, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
14;1;5;3;157;53;0.7232704162597656;0.4821428457895915;0.40974358717600506;8.916;:~ value(pc2,V1).[-V1@1, V1];0.118606111;1.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
15;1;5;3;157;53;0.8238994280497233;0.5358851750691732;0.4553571442763011;5.197;:~ value(pc0,V1).[-V1@5, V1]:~ value(pc2,V1).[-V1@3, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
16;1;5;3;157;53;0.7358490626017252;0.4187889099121094;0.40040961901346844;9.057;:~ value(pc1,V1).[-V1@4, V1]:~ value(pc4,V1).[V1@5, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
