USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY;treshold;NUMBER_WC;F1;F2;F3;F4;F5
0;1;5;3;157;157;0.668789784113566;0.3673429886500041;0.3424242337544759;6.23;:~ value(pc2,V1).[V1@1, V1]:~ value(pc4,V1).[V1@2, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
1;1;5;3;157;157;0.6390658219655355;0.3550793727238973;0.3331591685612996;5.401;:~ value(pc0,V1).[V1@2, V1]:~ value(pc3,V1).[-V1@1, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
2;1;5;3;157;157;0.7239914735158285;0.40236790974934894;0.3874729474385579;6.562;:~ value(pc1,V1).[-V1@1, V1];0.118606111;1.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
3;1;5;3;157;157;0.681528647740682;0.3750567038853963;0.342520793279012;8.412;:~ value(pc1,V1).[V1@1, V1];0.118606111;1.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
4;1;5;3;157;157;0.668789784113566;0.3769041697184245;0.3464912176132202;7.133;:~ value(pc0,V1).[-V1@2, V1]:~ value(pc2,V1).[-V1@1, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
5;1;5;3;157;157;0.7452229658762614;0.4685211181640625;0.4088978370030721;6.145;:~ value(pc3,V1).[-V1@2, V1]:~ value(pc2,V1).[-V1@1, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
6;1;5;3;157;157;0.6942675113677979;0.4082491397857666;0.36635589599609375;6.641;:~ value(pc0,V1).[V1@1, V1]:~ value(pc2,V1).[-V1@2, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
7;1;5;3;157;157;0.6772823333740234;0.3453311125437419;0.3183482090632121;8.529;:~ value(pc1,V1).[V1@4, V1]:~ value(pc4,V1).[V1@5, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
8;1;5;3;157;157;0.7579618295033773;0.5092078049977621;0.6727596124013265;5.153;:~ value(pc0,V1).[-V1@2, V1];0.118606111;1.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
9;1;5;3;157;157;0.7664543787638346;0.5009661515553793;0.4193316698074341;3.873;:~ value(pc1,V1).[V1@1, V1]:~ value(pc2,V1).[-V1@2, V1];0.118606111;2.0;0.070871481;0.123863333;0.151197407;0.199835926;0.454231111
