USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
0;1;5;3;157;157;0.7112526098887125;0.414106289545695;0.3817578951517741;6.23;:~ value(pc2,V1).[V1@1, V1] :~ value(pc4,V1).[V1@2, V1] 
1;1;5;3;157;157;0.7027600606282552;0.40507936477661133;0.356595516204834;5.401;:~ value(pc0,V1).[V1@2, V1] :~ value(pc3,V1).[-V1@1, V1] 
2;1;5;3;157;157;0.7239914735158285;0.40236790974934894;0.3874729474385579;6.562;:~ value(pc1,V1).[-V1@1, V1] 
3;1;5;3;157;157;0.681528647740682;0.3750567038853963;0.342520793279012;8.412;:~ value(pc1,V1).[V1@1, V1] 
4;1;5;3;157;157;0.7112526893615723;0.4072072108586629;0.3611111144224803;7.133;:~ value(pc0,V1).[-V1@2, V1] :~ value(pc2,V1).[-V1@1, V1] 
5;1;5;3;157;157;0.6985138257344564;0.44008104006449383;0.3843933840592702;6.145;:~ value(pc3,V1).[-V1@2, V1] :~ value(pc2,V1).[-V1@1, V1] 
6;1;5;3;157;157;0.7070063749949137;0.4141414165496826;0.3712121248245239;6.641;:~ value(pc0,V1).[V1@1, V1] :~ value(pc2,V1).[-V1@2, V1] 
7;1;5;3;157;157;0.7027600606282552;0.37453627586364746;0.3392325242360433;8.529;:~ value(pc1,V1).[V1@4, V1] :~ value(pc4,V1).[V1@5, V1] 
8;1;5;3;157;157;0.7579618295033773;0.5092078049977621;0.6727596124013265;5.153;:~ value(pc0,V1).[-V1@2, V1] 
9;1;5;3;157;157;0.8089172045389811;0.5381642580032349;0.43997708956400555;3.873;:~ value(pc1,V1).[V1@1, V1] :~ value(pc2,V1).[-V1@2, V1] 
10;1;5;3;157;157;0.7622080643971761;0.48737374941507977;0.42805365721384686;5.787;:~ value(pc0,V1).[V1@5, V1] :~ value(pc1,V1).[V1@3, V1] 
11;1;5;3;157;157;0.7579617500305176;0.4018605947494507;0.391880343357722;7.475;:~ value(pc3,V1).[-V1@2, V1] :~ value(pc1,V1).[V1@1, V1] 
12;1;5;3;157;157;0.7537155151367188;0.4735846519470215;0.5716845989227295;5.442;:~ value(pc1,V1).[-V1@1, V1] 
13;1;5;3;157;157;0.7494692007700602;0.44405798117319745;0.4046345551808675;6.59;:~ value(pc4,V1).[V1@1, V1] :~ value(pc2,V1).[-V1@2, V1] 
14;1;5;3;157;157;0.7282377878824869;0.5731062094370524;0.5499419371287028;8.916;:~ value(pc2,V1).[-V1@1, V1] 
15;1;5;3;157;157;0.7961783409118652;0.5024529298146566;0.43185041348139447;5.197;:~ value(pc0,V1).[-V1@5, V1] :~ value(pc2,V1).[-V1@3, V1] 
16;1;5;3;157;157;0.7239915529886881;0.40906508763631183;0.37164751688639325;9.057;:~ value(pc1,V1).[-V1@4, V1] :~ value(pc4,V1).[V1@5, V1] 
17;1;5;3;157;157;0.7324841022491455;0.40688204765319824;0.38268187642097473;9.05;:~ value(pc3,V1).[-V1@4, V1] :~ value(pc4,V1).[V1@5, V1] 
18;1;5;3;157;157;0.7239915529886881;0.4008029301961263;0.6612661679585775;5.589;:~ value(pc1,V1).[-V1@1, V1] 
19;1;5;3;157;157;0.7707006136576334;0.5210944016774496;0.7245264053344727;5.225;:~ value(pc1,V1).[V1@1, V1] 
