USER_ID;MAX_V;MAX_P;DATASET_SIZE;OPT;THRESHOLD;F1;F2;F3;F4;F5
52.0;1.0;5.0;105.0;61.0;0.07547;0.0;0.0;0.0;0.0;1.0
53.0;1.0;5.0;105.0;12.0;0.10182;0.01675;0.24581;0.24581;0.24581;0.24581
0.0;1.0;5.0;190.0;97.0;0.03311;0.02504;0.02504;0.02504;0.06933;0.85556
1.0;1.0;5.0;190.0;50.0;0.07088;0.0;0.0;0.10077;0.22092;0.67831
2.0;1.0;5.0;190.0;115.0;0.03786;0.005;0.005;0.005;0.31071;0.67428
3.0;1.0;5.0;190.0;18.0;0.06727;0.0;0.25;0.25;0.25;0.25
4.0;1.0;5.0;190.0;144.0;0.0;0.0;0.0;0.0;0.0;1.0
5.0;1.0;5.0;190.0;28.0;0.1075;0.024;0.024;0.024;0.33;0.598
6.0;1.0;5.0;190.0;124.0;0.01149;0.0;0.0;0.0;0.0;1.0
7.0;1.0;5.0;190.0;134.0;0.0;0.0;0.0;0.0;0.0;1.0
8.0;1.0;5.0;190.0;27.0;0.10695;0.2;0.2;0.2;0.2;0.2
9.0;1.0;5.0;190.0;143.0;0.008;0.0;0.0;0.0;0.07668;0.92332
10.0;1.0;5.0;190.0;48.0;0.20818;0.0;0.0;0.0;0.0;1.0
11.0;1.0;5.0;190.0;10.0;0.10357;0.11529;0.22118;0.22118;0.22118;0.22118
12.0;1.0;5.0;190.0;106.0;0.00906;0.0;0.0;0.0;0.0635;0.9365
13.0;1.0;5.0;190.0;44.0;0.10739;0.0;0.0;0.0;0.4677;0.5323
14.0;1.0;5.0;190.0;93.0;0.12554;0.00627;0.00627;0.00627;0.39831;0.58289
15.0;1.0;5.0;190.0;35.0;0.09592;0.2;0.2;0.2;0.2;0.2
16.0;1.0;5.0;190.0;41.0;0.13587;0.0;0.0;0.0;0.0;1.0
17.0;1.0;5.0;190.0;42.0;0.0325;0.1375;0.21562;0.21562;0.21562;0.21562
18.0;1.0;5.0;190.0;95.0;0.31132;0.0;0.0;0.0;0.0;1.0
19.0;1.0;5.0;190.0;33.0;0.23283;0.0;0.0;0.04638;0.04638;0.90725
20.0;1.0;5.0;190.0;22.0;0.0;0.0;0.25;0.25;0.25;0.25
21.0;1.0;5.0;190.0;51.0;0.19545;0.0;0.0;0.06875;0.06875;0.8625
22.0;1.0;5.0;190.0;24.0;0.07338;0.08492;0.17087;0.17087;0.17087;0.40246
23.0;1.0;5.0;190.0;118.0;0.0078;0.0;0.0;0.0;0.03947;0.96053
24.0;1.0;5.0;190.0;22.0;0.11363;0.18262;0.20434;0.20434;0.20434;0.20434
25.0;1.0;5.0;190.0;66.0;0.12791;0.0;0.0;0.0;0.40661;0.59339
26.0;1.0;5.0;190.0;11.0;0.05875;0.0;0.1225;0.1225;0.1225;0.6325
27.0;1.0;5.0;190.0;16.0;0.11804;0.2;0.2;0.2;0.2;0.2
28.0;1.0;5.0;190.0;110.0;0.05963;0.0;0.04074;0.06444;0.06444;0.83037
29.0;1.0;5.0;190.0;21.0;0.10695;0.2;0.2;0.2;0.2;0.2
30.0;1.0;5.0;190.0;26.0;0.12552;0.10203;0.22449;0.22449;0.22449;0.22449
31.0;1.0;5.0;190.0;34.0;0.10886;0.01614;0.24596;0.24596;0.24596;0.24596
32.0;1.0;5.0;190.0;47.0;0.03351;0.0;0.14176;0.14176;0.14176;0.57471
33.0;1.0;5.0;190.0;66.0;0.165;0.1175;0.1175;0.1175;0.1175;0.53
34.0;1.0;5.0;190.0;51.0;0.17391;0.0;0.0;0.0;0.5;0.5
35.0;1.0;5.0;190.0;57.0;0.11706;0.0;0.0;0.0;0.34868;0.65132
36.0;1.0;5.0;190.0;111.0;0.0002;0.0;0.0;0.0;0.0;1.0
37.0;1.0;5.0;190.0;15.0;0.13623;0.0;0.25;0.25;0.25;0.25
38.0;1.0;5.0;190.0;41.0;0.0;0.0;0.25;0.25;0.25;0.25
39.0;1.0;5.0;190.0;115.0;0.00056;0.00382;0.00382;0.00382;0.00382;0.98473
40.0;1.0;5.0;190.0;16.0;0.08191;0.15333;0.15333;0.15333;0.15333;0.38667
41.0;1.0;5.0;190.0;19.0;0.08714;0.05893;0.20429;0.20429;0.20429;0.32821
42.0;1.0;5.0;190.0;127.0;0.02527;0.02108;0.02108;0.02108;0.12892;0.80784
43.0;1.0;5.0;190.0;41.0;0.08466;0.09503;0.22624;0.22624;0.22624;0.22624
44.0;1.0;5.0;190.0;54.0;0.10435;0.0;0.0;0.29102;0.29102;0.41795
45.0;1.0;5.0;190.0;36.0;0.114;0.0;0.0;0.212;0.212;0.576
46.0;1.0;5.0;190.0;90.0;0.24576;0.0;0.0;0.0;0.0;1.0
47.0;1.0;5.0;190.0;57.0;0.17473;0.0;0.0;0.06;0.21055;0.72945
48.0;1.0;5.0;190.0;71.0;0.14306;0.0;0.0;0.0;0.5;0.5
49.0;1.0;5.0;190.0;65.0;0.50962;0.0;0.0;0.0;0.0;1.0
50.0;1.0;5.0;190.0;72.0;0.09333;0.14667;0.14667;0.14667;0.14667;0.41333
51.0;1.0;5.0;190.0;66.0;0.64151;0.0;0.0;0.0;0.0;1.0
52.0;1.0;5.0;190.0;92.0;0.64151;0.0;0.0;0.0;0.0;1.0
53.0;1.0;5.0;190.0;76.0;0.09842;0.0;0.0;0.15158;0.28947;0.55895
