USER_ID;MAX_V;MAX_P;DATASET_SIZE;OPT;THRESHOLD;F1;F2;F3;F4;F5
27.0;1.0;5.0;105.0;75.0;0.01223;0.0;0.0;0.0;0.44653;0.55347
28.0;1.0;5.0;105.0;14.0;0.06775;0.00619;0.24845;0.24845;0.24845;0.24845
29.0;1.0;5.0;105.0;39.0;0.0825;0.0;0.0;0.265;0.265;0.47
30.0;1.0;5.0;105.0;74.0;0.0;0.0;0.0;0.0;0.12159;0.87841
31.0;1.0;5.0;105.0;14.0;0.06769;0.09077;0.21;0.21;0.21;0.27923
32.0;1.0;5.0;105.0;15.0;0.25547;0.0;0.25;0.25;0.25;0.25
33.0;1.0;5.0;105.0;66.0;0.07547;0.0;0.0;0.0;0.0;1.0
34.0;1.0;5.0;105.0;13.0;0.10776;0.2;0.2;0.2;0.2;0.2
35.0;1.0;5.0;105.0;22.0;0.11455;0.19838;0.2004;0.2004;0.2004;0.2004
36.0;1.0;5.0;105.0;37.0;0.13483;0.2;0.2;0.2;0.2;0.2
37.0;1.0;5.0;105.0;73.0;0.0;0.0;0.0;0.0;0.13;0.87
38.0;1.0;5.0;105.0;74.0;0.0;0.0;0.0;0.0;0.0;1.0
39.0;1.0;5.0;105.0;75.0;0.0;0.01;0.01;0.01;0.203;0.767
40.0;1.0;5.0;105.0;66.0;0.03774;0.0;0.0;0.0;0.0;1.0
41.0;1.0;5.0;105.0;6.0;0.09885;0.2;0.2;0.2;0.2;0.2
42.0;1.0;5.0;105.0;74.0;0.0;0.0;0.0;0.06854;0.06854;0.86292
43.0;1.0;5.0;105.0;60.0;0.00695;0.0;0.0;0.0;0.0;1.0
44.0;1.0;5.0;105.0;71.0;0.03682;0.04394;0.04394;0.04394;0.26818;0.6
45.0;1.0;5.0;105.0;22.0;0.11698;0.2;0.2;0.2;0.2;0.2
46.0;1.0;5.0;105.0;65.0;0.04495;0.0;0.0;0.0;0.0;1.0
47.0;1.0;5.0;105.0;88.0;0.00286;0.0;0.0;0.0;0.40233;0.59767
48.0;1.0;5.0;105.0;74.0;0.0;0.0;0.0;0.06854;0.06854;0.86292
49.0;1.0;5.0;105.0;60.0;0.00695;0.0;0.0;0.0;0.0;1.0
50.0;1.0;5.0;105.0;71.0;0.03682;0.04394;0.04394;0.04394;0.26818;0.6
51.0;1.0;5.0;105.0;22.0;0.11698;0.2;0.2;0.2;0.2;0.2
52.0;1.0;5.0;105.0;65.0;0.04495;0.0;0.0;0.0;0.0;1.0
53.0;1.0;5.0;105.0;88.0;0.00286;0.0;0.0;0.0;0.40233;0.59767
0.0;1.0;5.0;190.0;97.0;0.03311;0.02504;0.02504;0.02504;0.06933;0.85556
1.0;1.0;5.0;190.0;128.0;0.0;0.0;0.0;0.0;0.0;1.0
2.0;1.0;5.0;190.0;50.0;0.1804;0.0;0.03503;0.03503;0.03503;0.8949
3.0;1.0;5.0;190.0;130.0;0.00149;0.0;0.0;0.0;0.0;1.0
4.0;1.0;5.0;190.0;144.0;0.00149;0.0;0.0;0.0;0.0;1.0
5.0;1.0;5.0;190.0;13.0;0.11538;0.0;0.0;0.0;0.5;0.5
6.0;1.0;5.0;190.0;124.0;0.01299;0.0;0.0;0.0;0.0;1.0
7.0;1.0;5.0;190.0;33.0;0.09533;0.0;0.0;0.07227;0.46387;0.46387
8.0;1.0;5.0;190.0;79.0;0.09824;0.0;0.0;0.0;0.38989;0.61011
9.0;1.0;5.0;190.0;143.0;0.008;0.0;0.0;0.0;0.07668;0.92332
10.0;1.0;5.0;190.0;16.0;0.12639;0.19786;0.20053;0.20053;0.20053;0.20053
11.0;1.0;5.0;190.0;9.0;0.10043;0.00484;0.24879;0.24879;0.24879;0.24879
12.0;1.0;5.0;190.0;108.0;0.0;0.02892;0.02892;0.02892;0.06525;0.848
13.0;1.0;5.0;190.0;141.0;0.0;0.0;0.0;0.0;0.0;1.0
14.0;1.0;5.0;190.0;126.0;0.01299;0.0;0.0;0.0;0.0;1.0
15.0;1.0;5.0;190.0;59.0;0.14;0.0;0.0;0.0;0.49;0.51
16.0;1.0;5.0;190.0;41.0;0.13587;0.0;0.0;0.0;0.0;1.0
17.0;1.0;5.0;190.0;42.0;0.0325;0.1375;0.21562;0.21562;0.21562;0.21562
18.0;1.0;5.0;190.0;117.0;0.1594;0.0;0.0;0.0;0.08283;0.91717
19.0;1.0;5.0;190.0;64.0;0.13042;0.0;0.0;0.0;0.15231;0.84769
20.0;1.0;5.0;190.0;22.0;0.0;0.0;0.25;0.25;0.25;0.25
21.0;1.0;5.0;190.0;118.0;0.00149;0.0;0.0;0.0;0.0;1.0
22.0;1.0;5.0;190.0;143.0;0.00149;0.0;0.0;0.0;0.0;1.0
23.0;1.0;5.0;190.0;120.0;0.0;0.0;0.0;0.0;0.0;1.0
24.0;1.0;5.0;190.0;100.0;0.08125;0.07274;0.07274;0.07274;0.07274;0.70906
25.0;1.0;5.0;190.0;127.0;0.0;0.0;0.0;0.0;0.0;1.0
26.0;1.0;5.0;190.0;142.0;0.0;0.0;0.0;0.0;0.0;1.0
27.0;1.0;5.0;190.0;93.0;0.04113;0.02817;0.02817;0.02817;0.02817;0.88731
28.0;1.0;5.0;190.0;39.0;0.15102;-0.0;-0.0;-0.0;0.5;0.5
29.0;1.0;5.0;190.0;136.0;0.00149;0.0;0.0;0.0;0.0;1.0
30.0;1.0;5.0;190.0;111.0;0.0;0.0;0.0;0.0;0.13;0.87
31.0;1.0;5.0;190.0;127.0;0.00149;0.0;0.0;0.0;0.0;1.0
32.0;1.0;5.0;190.0;61.0;0.12701;0.0;0.0;0.09962;0.09962;0.80077
33.0;1.0;5.0;190.0;120.0;0.01991;0.0;0.0;0.0;0.49659;0.50341
34.0;1.0;5.0;190.0;121.0;0.00149;0.0;0.0;0.0;0.0;1.0
35.0;1.0;5.0;190.0;60.0;0.06627;0.00345;0.21418;0.21418;0.21418;0.354
36.0;1.0;5.0;190.0;123.0;0.0;0.0;0.0;0.0;0.0;1.0
37.0;1.0;5.0;190.0;61.0;0.17186;0.0;0.0;0.15116;0.15116;0.69769
38.0;1.0;5.0;190.0;65.0;0.16048;0.00349;0.00349;0.00349;0.07571;0.91381
39.0;1.0;5.0;190.0;115.0;0.0;0.0;0.0;0.0;0.13;0.87
40.0;1.0;5.0;190.0;134.0;0.0;0.0;0.04333;0.04333;0.04333;0.87
41.0;1.0;5.0;190.0;101.0;0.05582;0.0;0.0;0.0;0.2769;0.7231
42.0;1.0;5.0;190.0;127.0;0.02527;0.02108;0.02108;0.02108;0.12892;0.80784
43.0;1.0;5.0;190.0;109.0;0.01;0.0;0.0;0.0;0.13;0.87
44.0;1.0;5.0;190.0;121.0;0.00055;0.0016;0.0016;0.0016;0.0016;0.9936
45.0;1.0;5.0;190.0;33.0;0.64151;0.2;0.2;0.2;0.2;0.2
46.0;1.0;5.0;190.0;90.0;0.24576;0.0;0.0;0.0;0.0;1.0
47.0;1.0;5.0;190.0;56.0;0.145;0.1025;0.1025;0.1025;0.1025;0.59
48.0;1.0;5.0;190.0;68.0;0.08533;0.0;0.15207;0.23106;0.23106;0.38581
49.0;1.0;5.0;190.0;104.0;0.13252;0.01684;0.01684;0.01684;0.40692;0.54256
50.0;1.0;5.0;190.0;99.0;0.03;0.0;0.0;0.0;0.09;0.91
51.0;1.0;5.0;190.0;66.0;0.64151;0.0;0.0;0.0;0.0;1.0
52.0;1.0;5.0;190.0;92.0;0.64151;0.0;0.0;0.0;0.0;1.0
53.0;1.0;5.0;190.0;80.0;0.06627;0.03891;0.03891;0.21418;0.354;0.354
