USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;TRAIN_TIME;TEMP1;TEMP2;TEMP3;THEORY
15;1;5;3;190;1;0;0;0;6.891;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;904.791;:~ value(farinacei,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.73;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;94.526;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;10.071;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.61;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;6.703;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;13.062;:~ value(forno,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;10.062;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;6.608;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;6.596;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;10.239;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.528;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;7.018;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;6.705;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;10.042;:~ category(4).[-1@5] 
15;1;5;3;190;1;0;0;0;6.73;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;6.486;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;60.624;:~ value(erbe_spezie_e_condimenti,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.672;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.655;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.647;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.717;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.681;:~ value(verdure_e_ortaggi,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;10.049;:~ category(1).[-1@1] 
15;1;5;3;190;1;0;0;0;10.021;:~ category(1).[-1@1] 
15;1;5;3;190;1;0;0;0;10.07;:~ category(4).[-1@5] 
15;1;5;3;190;1;0;0;0;749.026;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.685;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;194.562;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;6.738;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;13.407;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;6.682;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;9.954;:~ category(1).[-1@1] 
15;1;5;3;190;1;0;0;0;6.898;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;6.72;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;6.595;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;10.048;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;6.811;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;6.579;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;6.752;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;10.076;:~ category(1).[-1@1] 
