USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;TRAIN_TIME;TEMP1;TEMP2;TEMP3;THEORY
15;1;5;3;45;1;0;0;0;4.124;:~ category(1).[-1@1] 
15;1;5;3;45;1;0;0;0;5.529;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.998;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;3.943;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;3.942;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.097;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.158;:~ category(4).[-1@2] 
15;1;5;3;45;1;0;0;0;4.599;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.584;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.367;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.566;:~ value(verdure_e_ortaggi,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.851;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.659;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.516;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.742;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.363;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.192;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.247;:~ value(verdure_e_ortaggi,V1).[V1@4, V1] 
15;1;5;3;45;1;0;0;0;4.602;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.608;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;16.177;:~ value(verdure_e_ortaggi,V1).[V1@3, V1] 
15;1;5;3;45;1;0;0;0;6.488;:~ value(frittura,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.62;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.609;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.785;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.694;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;7.942;:~ category(4).[-1@1] 
15;1;5;3;45;1;0;0;0;4.484;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.69;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.439;:~ category(4).[-1@1] 
15;1;5;3;45;1;0;0;0;4.324;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.427;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.629;:~ category(1).[-1@1] 
15;1;5;3;45;1;0;0;0;4.819;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.579;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;7.573;:~ value(forno,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.359;:~ category(1).[-1@1] 
15;1;5;3;45;1;0;0;0;6.077;:~ value(verdure_e_ortaggi,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.685;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;7.84;:~ value(erbe_spezie_e_condimenti,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.557;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.745;:~ value(frittura,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.447;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;7.625;:~ value(forno,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.502;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.467;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.632;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.766;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.815;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.713;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.667;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.767;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.469;:~ category(1).[-1@1] 
15;1;5;3;45;1;0;0;0;6.302;:~ category(3).[1@2] 
15;1;5;3;45;1;0;0;0;4.68;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.752;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.511;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.557;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.377;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.383;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.769;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.307;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;7.815;:~ value(pasta,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.472;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.365;:~ category(4).[-1@5] 
15;1;5;3;45;1;0;0;0;6.245;:~ category(4).[-1@5] 
15;1;5;3;45;1;0;0;0;4.688;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;8.043;:~ value(pasta,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.438;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.29;:~ category(4).[-1@1] 
15;1;5;3;45;1;0;0;0;6.219;:~ value(frittura,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.956;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.225;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.408;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.731;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.66;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;8.375;:~ value(pasta,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.495;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.525;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.183;:~ category(1).[-1@1] 
15;1;5;3;45;1;0;0;0;4.873;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;9.06;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.576;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.402;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.443;:~ category(4).[-1@5] 
15;1;5;3;45;1;0;0;0;4.52;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.342;:~ category(1).[-1@1] 
15;1;5;3;45;1;0;0;0;4.496;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.378;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.312;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;7.982;:~ category(4).[-1@5] 
