USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;TRAIN_TIME;TEMP1;TEMP2;TEMP3;THEORY
15;1;5;3;190;1;0;0;0;387.883;:~ value(erbe_spezie_e_condimenti,V1).[V1@4, V1] 
15;1;5;3;190;1;0;0;0;6.734;:~ category(1).[-1@5] 
15;1;5;3;190;1;0;0;0;241.698;:~ value(verdure_e_ortaggi,V1).[-V1@4, V1] 
15;1;5;3;190;1;0;0;0;73.154;:~ value(erbe_spezie_e_condimenti,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;25.584;:~ value(verdure_e_ortaggi,V1).[V1@4, V1] 
15;1;5;3;190;1;0;0;0;170.687;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;7.279;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;3.999;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;68814.2;:~ value(pasta,V1).[V1@1, V1] :~ value(stufato,V1).[V1@4, V1] :~ value(farinacei,V1).[V1@3, V1] :~ value(forno,V1).[-V1@5, V1] :~ value(carne,V1).[V1@2, V1] 
15;1;5;3;190;1;0;0;0;3.658;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;335.556;:~ value(frutta,V1), category(3).[V1@4, V1] 
15;1;5;3;190;1;0;0;0;5.186;:~ value(frittura,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;3.514;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;15.162;:~ value(frittura,V1).[-V1@3, V1] 
15;1;5;3;190;1;0;0;0;24.246;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;50.782;:~ value(pasta,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;544.158;:~ value(verdure_e_ortaggi,V1).[-V1@4, V1] 
15;1;5;3;190;1;0;0;0;51.944;:~ value(farinacei,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;4.91;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;3.986;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;29.1;:~ value(pasta,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;3.479;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;16.338;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;3.434;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;702.447;:~ value(latticini,V1).[V1@2, V1] :~ value(frittura,V1), category(3).[V1@4, V1] 
15;1;5;3;190;1;0;0;0;3.616;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;110.805;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;4.984;:~ value(frittura,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;610.154;:~ value(pasta,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;64.465;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;5.338;:~ category(1).[-1@1] 
15;1;5;3;190;1;0;0;0;3.842;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;3.905;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;3.786;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;5.295;:~ category(1).[-1@1] 
15;1;5;3;190;1;0;0;0;3.919;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;3.821;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;3.702;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;71.881;:~ value(erbe_spezie_e_condimenti,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;3.628;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;20.83;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;3.704;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;56.26;:~ value(verdure_e_ortaggi,V1).[V1@3, V1] :~ value(farinacei,V1), category(3).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;28.06;:~ category(4).[-1@5] 
15;1;5;3;190;1;0;0;0;3.673;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;11.632;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;3.571;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;10.427;:~ category(4).[-1@2] 
15;1;5;3;190;1;0;0;0;5.17;:~ category(1).[-1@1] 
15;1;5;3;190;1;0;0;0;3.634;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;3.615;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;5.029;:~ value(verdure_e_ortaggi,V1).[V1@4, V1] 
15;1;5;3;190;1;0;0;0;471.246;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;73.741;:~ value(forno,V1).[-V1@2, V1] 
15;1;5;3;190;1;0;0;0;38.505;:~ category(4).[-1@5] 
15;1;5;3;190;1;0;0;0;3.498;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;730.076;:~ value(farinacei,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;355.855;:~ value(frittura,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;556.588;:~ value(erbe_spezie_e_condimenti,V1), category(3).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;251.976;:~ value(carne,V1).[-V1@2, V1] 
15;1;5;3;190;1;0;0;0;358.6;:~ value(erbe_spezie_e_condimenti,V1).[V1@4, V1] 
15;1;5;3;190;1;0;0;0;3.791;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;280.286;:~ value(frittura,V1).[-V1@2, V1] :~ value(forno,V1), category(4).[-V1@4, V1] :~ value(frutta,V1), category(4).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;3.926;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;26.32;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;5.523;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;190;1;0;0;0;3218.34;:~ value(erbe_spezie_e_condimenti,V1).[V1@2, V1] :~ value(farinacei,V1).[V1@1, V1] :~ value(carne,V1).[-V1@3, V1] :~ value(stufato,V1), category(4).[V1@4, V1] 
15;1;5;3;190;1;0;0;0;5.942;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;3.677;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;190;1;0;0;0;3.549;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;190;1;0;0;0;3.446;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;3.641;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;190;1;0;0;0;5.09;:~ category(4).[-1@1] 
15;1;5;3;190;1;0;0;0;5.273;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;3.368;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;124.708;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;234.301;:~ value(erbe_spezie_e_condimenti,V1).[V1@3, V1] :~ value(stufato,V1).[V1@4, V1] :~ value(carne,V1), category(5).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;14.013;:~ value(forno,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;1096.21;:~ value(stufato,V1).[V1@2, V1] :~ value(frutta,V1).[V1@3, V1] :~ value(farinacei,V1).[V1@4, V1] :~ value(latticini,V1), category(4).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;16.593;:~ value(verdure_e_ortaggi,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;8509.23;:~ value(stufato,V1).[V1@5, V1] :~ value(latticini,V1).[V1@4, V1] :~ value(verdure_e_ortaggi,V1).[-V1@2, V1] :~ value(frutta,V1), category(5).[-V1@3, V1] 
3;1;5;3;190;1;0;0;0;4.914;:~ value(frittura,V1).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;34112.6;:~ value(frittura,V1).[V1@4, V1] :~ value(farinacei,V1).[V1@5, V1] :~ value(verdure_e_ortaggi,V1).[-V1@1, V1] :~ value(carne,V1).[-V1@3, V1] :~ value(frittura,V1), category(4).[V1@2, V1] 
3;1;5;3;190;1;0;0;0;5.533;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;3.889;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;166.294;:~ value(erbe_spezie_e_condimenti,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;5.16;:~ value(frittura,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;3.699;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;5.331;:~ category(4).[-1@5] 
3;1;5;3;190;1;0;0;0;3.66;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;2433.09;:~ value(erbe_spezie_e_condimenti,V1).[V1@3, V1] :~ value(stufato,V1).[-V1@4, V1] :~ value(frutta,V1).[-V1@5, V1] :~ category(3).[1@1] 
3;1;5;3;190;1;0;0;0;14007.7;:~ value(erbe_spezie_e_condimenti,V1).[-V1@2, V1] :~ value(forno,V1).[V1@1, V1] :~ value(verdure_e_ortaggi,V1).[V1@3, V1] :~ value(carne,V1).[V1@4, V1] 
3;1;5;3;190;1;0;0;0;131.896;:~ value(frutta,V1).[-V1@2, V1] :~ value(forno,V1).[V1@4, V1] :~ value(carne,V1).[-V1@3, V1] :~ value(latticini,V1), category(3).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;2467.55;:~ value(frittura,V1).[V1@3, V1] :~ value(farinacei,V1).[V1@4, V1] :~ value(forno,V1), category(3).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;3.822;:~ value(carne,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;108.963;:~ value(frutta,V1).[-V1@3, V1] :~ value(forno,V1).[V1@4, V1] :~ value(frittura,V1), category(3).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;146.921;:~ value(frittura,V1).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;3.74;:~ value(carne,V1).[V1@5, V1] 
3;1;5;3;190;1;0;0;0;258.522;:~ value(pasta,V1), category(4).[V1@1, V1] 
3;1;5;3;190;1;0;0;0;248.803;:~ value(frutta,V1).[V1@2, V1] :~ value(forno,V1).[V1@1, V1] :~ value(forno,V1), category(3).[-V1@5, V1] 
3;1;5;3;190;1;0;0;0;3.609;:~ value(carne,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;96.886;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
3;1;5;3;190;1;0;0;0;31.336;:~ value(frittura,V1).[V1@3, V1] 
3;1;5;3;190;1;0;0;0;5.279;:~ value(verdure_e_ortaggi,V1).[V1@1, V1] 
