USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;TRAIN_TIME;TEMP1;TEMP2;TEMP3;THEORY
15;1;5;3;45;1;0;0;0;3.362;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;5.179;:~ value(verdure_e_ortaggi,V1).[V1@4, V1] 
15;1;5;3;45;1;0;0;0;4.328;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;8.266;:~ category(4).[-1@1] 
15;1;5;3;45;1;0;0;0;4.898;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;8.614;:~ value(latticini,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.581;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.819;:~ category(1).[-1@1] 
15;1;5;3;45;1;0;0;0;4.925;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;7.037;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;5.078;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.947;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;5.058;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.73;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.555;:~ value(frittura,V1).[-V1@4, V1] 
15;1;5;3;45;1;0;0;0;4.534;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.281;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.698;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.552;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;8.141;:~ value(erbe_spezie_e_condimenti,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.794;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.878;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.79;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.675;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.377;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.837;:~ value(verdure_e_ortaggi,V1).[V1@4, V1] 
15;1;5;3;45;1;0;0;0;4.845;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;8.465;:~ value(verdure_e_ortaggi,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.742;:~ value(verdure_e_ortaggi,V1).[V1@4, V1] 
15;1;5;3;45;1;0;0;0;5.085;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;5.123;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;9.483;:~ value(pasta,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;5.091;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.892;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;7.352;:~ category(4).[-1@5] 
15;1;5;3;45;1;0;0;0;5.001;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.883;:~ value(latticini,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.501;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.327;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.287;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.469;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;9.261;:~ value(pasta,V1).[V1@3, V1] 
15;1;5;3;45;1;0;0;0;6.079;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.237;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;9.155;:~ category(5).[1@5] 
15;1;5;3;45;1;0;0;0;6.414;:~ value(farinacei,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.321;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.094;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
