USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;TRAIN_TIME;TEMP1;TEMP2;TEMP3;THEORY
15;1;5;3;45;1;0;0;0;4.05;:~ category(4).[-1@1] 
15;1;5;3;45;1;0;0;0;19.292;:~ value(frittura,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;5.156;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.824;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;175.167;:~ value(pasta,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.857;:~ category(1).[-1@1] 
15;1;5;3;45;1;0;0;0;5.174;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;10.562;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;5.007;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;5.209;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;6.642;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.925;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.492;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;8.372;:~ value(frittura,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.894;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;5.082;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;103.183;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.996;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.984;:~ value(frittura,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;5.07;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;5.173;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.127;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;5.959;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.349;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.098;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;11.59;:~ category(5).[-1@3] 
15;1;5;3;45;1;0;0;0;4.603;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;12.445;:~ category(3).[1@2] 
15;1;5;3;45;1;0;0;0;4.256;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;8.432;:~ value(frittura,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;6.071;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;31.906;:~ value(forno,V1).[-V1@4, V1] 
15;1;5;3;45;1;0;0;0;6.029;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.501;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.421;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.353;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;21.721;:~ value(stufato,V1), category(4).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.848;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;11.09;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;88.056;:~ value(frittura,V1), category(3).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.339;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;76.836;:~ value(farinacei,V1).[-V1@1, V1] :~ value(carne,V1), category(1).[V1@2, V1] 
15;1;5;3;45;1;0;0;0;132.699;:~ value(verdure_e_ortaggi,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;11.952;:~ value(verdure_e_ortaggi,V1).[-V1@3, V1] 
15;1;5;3;45;1;0;0;0;4.131;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;8.864;:~ value(erbe_spezie_e_condimenti,V1).[V1@3, V1] 
15;1;5;3;45;1;0;0;0;4.663;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;210.792;:~ value(frittura,V1), category(4).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;3.981;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.414;:~ value(carne,V1).[V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.659;:~ value(verdure_e_ortaggi,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;7.553;:~ category(4).[-1@1] 
15;1;5;3;45;1;0;0;0;5.926;:~ value(frittura,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.309;:~ value(carne,V1).[-V1@1, V1] 
15;1;5;3;45;1;0;0;0;4.468;:~ value(carne,V1).[V1@5, V1] 
15;1;5;3;45;1;0;0;0;4.384;:~ value(carne,V1).[-V1@5, V1] 
15;1;5;3;45;1;0;0;0;64.611;:~ value(erbe_spezie_e_condimenti,V1).[V1@1, V1] 
