USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
0;1;5;3;157;53;0.597484270731608;0.3089133103688558;0.27195767561594647;36.206;:~ value(pc13,V1).[V1@2, V1] :~ value(pc1,V1).[V1@1, V1] 
1;1;5;3;157;53;0.710691769917806;0.49523810545603436;0.4070010185241699;30.898;:~ value(pc13,V1).[V1@5, V1] 
2;1;5;3;157;53;0.6855345567067465;0.3888888756434123;0.3680555621782939;36.398;:~ value(pc10,V1).[-V1@2, V1] :~ value(pc11,V1).[V1@5, V1] 
3;1;5;3;157;53;0.7232704162597656;0.3648147980372111;0.3648147980372111;56.002;:~ value(pc11,V1).[-V1@5, V1] 
4;1;5;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;37.428;:~ value(pc9,V1).[V1@5, V1] :~ value(pc1,V1).[-V1@4, V1] 
5;1;5;3;157;53;0.7987421353658041;0.4895833333333333;0.4460784395535787;25.865;:~ value(pc7,V1).[-V1@3, V1] :~ value(pc12,V1).[V1@5, V1] 
6;1;5;3;157;53;0.6729559898376465;0.3478991985321045;0.33760684728622437;41.552;:~ value(pc4,V1).[V1@4, V1] :~ value(pc11,V1).[V1@5, V1] 
7;1;5;3;157;53;0.7735849221547445;0.4549019734064738;0.4127967059612274;44.118;:~ value(pc7,V1).[V1@5, V1] :~ value(pc12,V1).[-V1@3, V1] 
8;1;5;3;157;53;0.7106918493906657;0.45868945121765137;0.38380809624989826;30.492;:~ value(pc0,V1).[-V1@5, V1] 
9;1;5;3;157;53;0.6855346361796061;0.40656566619873047;0.35565051436424255;23.908;:~ value(pc1,V1).[V1@2, V1] :~ value(pc2,V1).[-V1@5, V1] 
10;1;5;3;157;53;0.7358490626017252;0.4305555820465088;0.38937198122342426;30.303;:~ value(pc5,V1).[-V1@4, V1] :~ value(pc0,V1).[V1@5, V1] 
