USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY;treshold;NUMBER_WC;F1;F2;F3;F4;F5
0;1;5;3;157;157;0.7494692007700602;0.47530285517374676;0.5310391585032145;36.206;:~ value(pc13,V1).[V1@2, V1]:~ value(pc1,V1).[V1@1, V1];0.061263148;2.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
1;1;5;3;157;157;0.7367304166158041;0.5104761918385824;0.5329077243804932;30.898;:~ value(pc13,V1).[V1@5, V1];0.061263148;1.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
2;1;5;3;157;157;0.6857749621073405;0.36727380752563477;0.3578621546427409;36.398;:~ value(pc10,V1).[-V1@2, V1]:~ value(pc11,V1).[V1@5, V1];0.061263148;2.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
3;1;5;3;157;157;0.7239915529886881;0.4174603223800659;0.5272727012634277;56.002;:~ value(pc11,V1).[-V1@5, V1];0.061263148;1.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
4;1;5;3;157;157;0.7452228864034017;0.48566746711730957;0.4875776767730713;37.428;:~ value(pc9,V1).[V1@5, V1]:~ value(pc1,V1).[-V1@4, V1];0.061263148;2.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
5;1;5;3;157;157;0.6602972348531088;0.382473627726237;0.432539701461792;25.865;:~ value(pc7,V1).[-V1@3, V1]:~ value(pc12,V1).[V1@5, V1];0.061263148;2.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
6;1;5;3;157;157;0.7070063749949137;0.3804713884989421;0.3524528344472249;41.552;:~ value(pc4,V1).[V1@4, V1]:~ value(pc11,V1).[V1@5, V1];0.061263148;2.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
7;1;5;3;157;157;0.7027600606282552;0.4311978816986084;0.45205481847127277;44.118;:~ value(pc7,V1).[V1@5, V1]:~ value(pc12,V1).[-V1@3, V1];0.061263148;2.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
8;1;5;3;157;157;0.7579618295033773;0.5092078049977621;0.6727596124013265;30.492;:~ value(pc0,V1).[-V1@5, V1];0.061263148;1.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
9;1;5;3;157;157;0.7664543787638346;0.5009661515553793;0.4193316698074341;23.908;:~ value(pc1,V1).[V1@2, V1]:~ value(pc2,V1).[-V1@5, V1];0.061263148;2.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
10;1;5;3;157;157;0.7112526893615723;0.42171716690063477;0.37719297409057617;30.303;:~ value(pc5,V1).[-V1@4, V1]:~ value(pc0,V1).[V1@5, V1];0.061263148;2.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
11;1;5;3;157;157;0.7579618295033773;0.43225892384847003;0.41632858912150067;32.05;:~ value(pc5,V1).[V1@1, V1]:~ value(pc7,V1).[V1@2, V1];0.061263148;2.0;0.014275185;0.033956481;0.050158889;0.149722593;0.751886296
