USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;CORRECT;UNCERTAIN;INCORRECT;CORRECTP;UNCERTAINP;INCORRECTP;CORRECT_UDISCARDEDP;TRAIN_TIME;THEORY
7;2;2;3;144;49;35;0;14;0.7142857142857143;0.0;0.2857142857142857;0.7142857142857143;22.189;:~ value(pc13,V1).[-V1@1, V1] :~ value(pc7,V1).[V1@2, V1] 
7;3;3;3;144;49;35;0;14;0.7142857142857143;0.0;0.2857142857142857;0.7142857142857143;26.473;:~ value(pc11,V1).[-V1@1, V1] :~ value(pc7,V1).[V1@3, V1] 
7;4;4;3;144;49;35;0;14;0.7142857142857143;0.0;0.2857142857142857;0.7142857142857143;31.174;:~ value(pc7,V1).[V1@4, V1] :~ value(pc11,V1).[-V1@3, V1] 
7;5;5;3;144;49;35;0;14;0.7142857142857143;0.0;0.2857142857142857;0.7142857142857143;36.13;:~ value(pc11,V1).[-V1@4, V1] :~ value(pc7,V1).[V1@5, V1] 
11;1;1;3;154;52;43;0;9;0.8269230769230769;0.0;0.17307692307692307;0.8269230769230769;14.537;:~ value(pc7,V1).[V1@1, V1] 
11;2;2;3;154;52;44;0;8;0.8461538461538461;0.0;0.15384615384615385;0.8461538461538461;17.679;:~ value(pc13,V1).[V1@1, V1] :~ value(pc7,V1).[V1@2, V1] 
11;3;3;3;154;52;43;0;9;0.8269230769230769;0.0;0.17307692307692307;0.8269230769230769;22.369;:~ value(pc1,V1).[-V1@1, V1] :~ value(pc7,V1).[V1@3, V1] 
11;4;4;3;154;52;43;0;9;0.8269230769230769;0.0;0.17307692307692307;0.8269230769230769;26.7;:~ value(pc4,V1).[V1@3, V1] :~ value(pc7,V1).[V1@4, V1] 
11;5;5;3;154;52;43;0;9;0.8269230769230769;0.0;0.17307692307692307;0.8269230769230769;31.075;:~ value(pc1,V1).[-V1@3, V1] :~ value(pc7,V1).[V1@5, V1] 
14;1;1;3;150;50;31;0;19;0.62;0.0;0.38;0.62;22.746;:~ value(pc2,V1).[-V1@1, V1] 
14;2;2;3;150;50;31;0;19;0.62;0.0;0.38;0.62;29.959;:~ value(pc2,V1).[-V1@1, V1] 
14;3;3;3;150;50;31;0;19;0.62;0.0;0.38;0.62;36.976;:~ value(pc2,V1).[-V1@1, V1] 
14;4;4;3;150;50;28;0;22;0.56;0.0;0.44;0.56;45.477;:~ value(pc9,V1).[V1@2, V1] :~ value(pc1,V1).[-V1@1, V1] 
14;5;5;3;150;50;28;0;22;0.56;0.0;0.44;0.56;54.302;:~ value(pc1,V1).[-V1@1, V1] :~ value(pc9,V1).[V1@5, V1] 
15;1;1;3;138;49;35;0;14;0.7142857142857143;0.0;0.2857142857142857;0.7142857142857143;14.175;:~ value(pc0,V1).[-V1@1, V1] 
15;2;2;3;138;49;35;0;14;0.7142857142857143;0.0;0.2857142857142857;0.7142857142857143;16.971;:~ value(pc0,V1).[-V1@2, V1] :~ value(pc2,V1).[-V1@1, V1] 
15;3;3;3;138;49;35;0;14;0.7142857142857143;0.0;0.2857142857142857;0.7142857142857143;20.208;:~ value(pc0,V1).[-V1@3, V1] :~ value(pc2,V1).[-V1@2, V1] 
15;4;4;3;138;49;35;0;14;0.7142857142857143;0.0;0.2857142857142857;0.7142857142857143;24.718;:~ value(pc0,V1).[-V1@4, V1] :~ value(pc2,V1).[-V1@3, V1] 
15;5;5;3;138;49;35;0;14;0.7142857142857143;0.0;0.2857142857142857;0.7142857142857143;28.655;:~ value(pc0,V1).[-V1@5, V1] :~ value(pc2,V1).[-V1@4, V1] 
20;1;1;3;145;49;31;0;18;0.6326530612244898;0.0;0.3673469387755102;0.6326530612244898;19.344;:~ value(pc2,V1).[-V1@1, V1] 
20;2;2;3;145;49;31;0;18;0.6326530612244898;0.0;0.3673469387755102;0.6326530612244898;26.34;:~ value(pc2,V1).[-V1@2, V1] :~ value(pc4,V1).[-V1@1, V1] 
20;3;3;3;145;49;32;0;17;0.6530612244897959;0.0;0.3469387755102041;0.6530612244897959;33.64;:~ value(pc2,V1).[-V1@3, V1] :~ value(pc11,V1).[-V1@2, V1] 
20;4;4;3;145;49;31;0;18;0.6326530612244898;0.0;0.3673469387755102;0.6326530612244898;40.798;:~ value(pc7,V1).[-V1@3, V1] :~ value(pc2,V1).[-V1@4, V1] 
20;5;5;3;145;49;31;0;18;0.6326530612244898;0.0;0.3673469387755102;0.6326530612244898;48.798;:~ value(pc2,V1).[-V1@5, V1] :~ value(pc6,V1).[V1@4, V1] 
29;1;1;3;145;49;34;0;15;0.6938775510204082;0.0;0.30612244897959184;0.6938775510204082;12.655;:~ value(pc7,V1).[-V1@1, V1] 
29;2;2;3;145;49;35;0;14;0.7142857142857143;0.0;0.2857142857142857;0.7142857142857143;16.007;:~ value(pc7,V1).[-V1@2, V1] :~ value(pc2,V1).[V1@1, V1] 
29;3;3;3;145;49;35;0;14;0.7142857142857143;0.0;0.2857142857142857;0.7142857142857143;19.107;:~ value(pc6,V1).[-V1@2, V1] :~ value(pc7,V1).[-V1@3, V1] 
29;4;4;3;145;49;34;0;15;0.6938775510204082;0.0;0.30612244897959184;0.6938775510204082;22.766;:~ value(pc7,V1).[-V1@4, V1] :~ value(pc9,V1).[-V1@1, V1] 
29;5;5;3;145;49;34;0;15;0.6938775510204082;0.0;0.30612244897959184;0.6938775510204082;23.841;:~ value(pc8,V1).[V1@4, V1] :~ value(pc7,V1).[-V1@5, V1] 
32;1;1;3;142;46;27;0;19;0.5869565217391305;0.0;0.41304347826086957;0.5869565217391305;15.713;:~ value(pc11,V1).[-V1@1, V1] 
32;2;2;3;142;46;31;0;15;0.6739130434782609;0.0;0.32608695652173914;0.6739130434782609;18.927;:~ value(pc11,V1).[-V1@2, V1] :~ value(pc4,V1).[V1@1, V1] 
32;3;3;3;142;46;28;0;18;0.6086956521739131;0.0;0.391304347826087;0.6086956521739131;23.264;:~ value(pc11,V1).[-V1@3, V1] :~ value(pc14,V1).[V1@2, V1] 
32;4;4;3;142;46;28;0;18;0.6086956521739131;0.0;0.391304347826087;0.6086956521739131;27.757;:~ value(pc14,V1).[V1@1, V1] :~ value(pc11,V1).[-V1@4, V1] 
32;5;5;3;142;46;31;0;15;0.6739130434782609;0.0;0.32608695652173914;0.6739130434782609;32.495;:~ value(pc4,V1).[V1@2, V1] :~ value(pc11,V1).[-V1@4, V1] 
36;1;1;3;122;41;19;0;22;0.4634146341463415;0.0;0.5365853658536586;0.4634146341463415;16.826;:~ value(pc7,V1).[-V1@1, V1] 
36;2;2;3;122;41;32;0;9;0.7804878048780488;0.0;0.21951219512195122;0.7804878048780488;21.692;:~ value(pc11,V1).[-V1@2, V1] :~ value(pc14,V1).[V1@1, V1] 
36;3;3;3;122;41;32;0;9;0.7804878048780488;0.0;0.21951219512195122;0.7804878048780488;26.708;:~ value(pc11,V1).[-V1@3, V1] :~ value(pc14,V1).[V1@2, V1] 
36;4;4;3;122;41;32;0;9;0.7804878048780488;0.0;0.21951219512195122;0.7804878048780488;32.738;:~ value(pc14,V1).[V1@2, V1] :~ value(pc11,V1).[-V1@3, V1] 
36;5;5;3;122;41;32;0;9;0.7804878048780488;0.0;0.21951219512195122;0.7804878048780488;38.602;:~ value(pc14,V1).[V1@4, V1] :~ value(pc11,V1).[-V1@5, V1] 
