USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
3;5;5;3;45;105;0.7587301731109619;0.4341270128885905;0.42817187309265137;42.206;:~ value(verdure_e_ortaggi,V1).[V1@4, V1] :~ value(rosolatura,V1).[V1@5, V1] 
4;5;5;3;45;105;0.720634937286377;0.40320460001627606;0.3966994285583496;103.772;:~ value(frutta,V1).[V1@3, V1] :~ value(verdure_e_ortaggi,V1).[-V1@1, V1] :~ value(forno,V1).[V1@4, V1] :~ category(1).[-1@5] :~ category(2).[1@2] 
7;5;5;3;45;105;0.6317460139592489;0.4353046417236328;0.375255028406779;40.913;:~ value(erbe_spezie_e_condimenti,V1).[V1@1, V1] :~ value(rosolatura,V1).[-V1@5, V1] 
11;5;5;3;45;105;0.7269841829935709;0.3939283887545268;0.4056737422943115;118.759;:~ value(latticini,V1).[V1@5, V1] :~ value(verdure_e_ortaggi,V1).[V1@3, V1] :~ value(erbe_spezie_e_condimenti,V1).[-V1@2, V1] :~ value(frutta,V1).[V1@4, V1] 
14;5;5;3;45;105;0.8031746546427408;0.4664301872253418;0.480188528696696;26.981;:~ value(pasta,V1).[V1@5, V1] :~ value(latticini,V1).[-V1@4, V1] :~ value(erbe_spezie_e_condimenti,V1).[V1@3, V1] 
15;5;5;3;45;105;0.6190476417541504;0.2986111243565877;0.30389682451883954;59.657;:~ value(difficulty,V1).[V1@1, V1] :~ value(carne,V1).[V1@2, V1] :~ category(3).[1@4] :~ value(uova,V1).[-V1@3, V1] 
20;5;5;3;45;105;0.6634920438130697;0.32433784008026123;0.353801170984904;76.436;:~ value(erbe_spezie_e_condimenti,V1).[V1@1, V1] :~ value(frutta,V1).[V1@4, V1] :~ value(verdure_e_ortaggi,V1).[V1@2, V1] :~ value(forno,V1).[-V1@3, V1] :~ category(1).[1@5] 
29;5;5;3;45;105;0.6317460536956787;0.37465739250183105;0.4060597022374471;56.314;:~ value(pasta,V1).[V1@2, V1] :~ value(erbe_spezie_e_condimenti,V1).[V1@5, V1] 
32;5;5;3;45;105;0.6253968477249146;0.2985120415687561;0.3012009064356486;96.451;:~ value(pasta,V1).[V1@2, V1] :~ value(frutta,V1).[V1@4, V1] :~ category(1).[-1@5] :~ value(farinacei,V1).[-V1@3, V1] :~ category(2).[-1@1] 
36;5;5;3;45;105;0.5873016516367594;0.35738706588745117;0.3350427548090617;64.023;:~ value(farinacei,V1).[-V1@5, V1] :~ category(2).[-1@3] :~ value(pesce,V1), category(3).[V1@1, V1] 
3;5;5;3;105;105;0.8031745751698812;0.4716394742329915;0.4719043970108032;1288.06;:~ value(latticini,V1).[V1@2, V1] :~ value(frutta,V1).[-V1@4, V1] :~ value(frittura,V1).[V1@3, V1] :~ value(verdure_e_ortaggi,V1).[V1@1, V1] :~ value(rosolatura,V1), category(4).[V1@5, V1] 
4;5;5;3;105;105;0.7333333492279053;0.40621217091878253;0.40337618192036945;2345.76;:~ value(pasta,V1).[-V1@2, V1] :~ value(erbe_spezie_e_condimenti,V1).[-V1@1, V1] :~ value(rosolatura,V1).[-V1@3, V1] :~ value(forno,V1), category(4).[-V1@5, V1] :~ value(carne,V1), category(4).[-V1@4, V1] 
7;5;5;3;105;105;0.644444465637207;0.6645833253860474;0.39545702934265137;3863.08;:~ value(erbe_spezie_e_condimenti,V1).[V1@2, V1] :~ value(frutta,V1).[V1@4, V1] :~ value(pesce,V1).[-V1@3, V1] :~ value(stufato,V1).[V1@1, V1] :~ value(rosolatura,V1), category(4).[-V1@5, V1] 
11;5;5;3;105;105;0.8095238208770752;0.48188406229019165;0.48239843050638836;3671.42;:~ value(carne,V1).[-V1@2, V1] :~ value(verdure_e_ortaggi,V1).[V1@1, V1] :~ category(1).[1@3] :~ value(forno,V1), category(4).[-V1@4, V1] :~ value(latticini,V1), category(3).[V1@5, V1] 
14;5;5;3;105;105;0.7714285850524902;0.4365832805633545;0.42642509937286377;3853.04;:~ value(frutta,V1).[V1@1, V1] :~ value(forno,V1).[-V1@2, V1] :~ category(5).[1@5] :~ value(farinacei,V1).[-V1@3, V1] :~ value(uova,V1).[-V1@4, V1] 
15;5;5;3;105;105;0.7650794188181559;0.43274855613708496;0.44799550374348956;919.016;:~ value(stufato,V1).[-V1@2, V1] :~ value(farinacei,V1).[-V1@1, V1] :~ category(3).[1@5] :~ value(erbe_spezie_e_condimenti,V1), category(4).[-V1@3, V1] :~ value(rosolatura,V1), category(4).[V1@4, V1] 
20;5;5;3;105;105;0.6952381134033203;0.343822846810023;0.38011693954467773;767.351;:~ value(carne,V1).[-V1@2, V1] :~ value(verdure_e_ortaggi,V1).[V1@1, V1] :~ value(farinacei,V1).[V1@4, V1] :~ category(1).[1@3] :~ value(frutta,V1), category(4).[V1@5, V1] 
29;5;5;3;105;105;0.7396825154622396;0.5744092464447021;0.5455547968546549;1337.05;:~ value(carne,V1).[V1@1, V1] :~ value(frittura,V1).[-V1@3, V1] :~ category(1).[-1@5] :~ value(farinacei,V1).[-V1@2, V1] :~ category(3).[-1@4] 
32;5;5;3;105;105;0.644444465637207;0.2894494930903117;0.3352807362874349;6804.72;:~ value(pasta,V1).[V1@4, V1] :~ value(latticini,V1).[V1@1, V1] :~ category(5).[1@2] :~ value(latticini,V1), category(3).[-V1@3, V1] :~ value(verdure_e_ortaggi,V1), category(4).[V1@5, V1] 
36;5;5;3;105;105;0.5746031999588013;0.36585859457651776;0.4080442587534587;1324.46;:~ value(marinatura,V1).[V1@5, V1] :~ value(stufato,V1).[-V1@1, V1] :~ value(forno,V1), category(3).[V1@3, V1] :~ value(carne,V1), category(4).[-V1@2, V1] :~ value(rosolatura,V1), category(4).[V1@4, V1] 
0;5;5;3;210;105;0.5111111005147299;0.17637918392817178;0.21532090504964194;27497.6;:~ value(erbe_spezie_e_condimenti,V1).[-V1@1, V1] :~ value(difficulty,V1).[V1@3, V1] :~ value(rosolatura,V1).[V1@2, V1] :~ category(1).[-1@4] :~ value(farinacei,V1), category(4).[-V1@5, V1] 
3;5;5;3;210;105;0.7396825154622396;0.408730149269104;0.41342484951019287;30532;:~ value(erbe_spezie_e_condimenti,V1).[V1@2, V1] :~ value(rosolatura,V1).[V1@3, V1] :~ value(uova,V1).[V1@1, V1] :~ category(1).[1@4] :~ value(rosolatura,V1), category(2).[V1@5, V1] 
4;5;5;3;210;105;0.6571428378423055;0.3248299260934194;0.33119173844655353;19929.7;:~ value(difficulty,V1).[V1@2, V1] :~ value(frutta,V1).[V1@5, V1] :~ value(verdure_e_ortaggi,V1).[-V1@1, V1] :~ value(forno,V1), category(2).[V1@4, V1] :~ value(carne,V1), category(3).[V1@3, V1] 
7;5;5;3;210;105;0.5746031999588013;0.36228954792022705;0.28934667507807416;27063;:~ value(carne,V1).[-V1@1, V1] :~ value(rosolatura,V1).[-V1@2, V1] :~ value(forno,V1).[-V1@4, V1] :~ value(cereali,V1).[-V1@3, V1] :~ value(rosolatura,V1), category(2).[-V1@5, V1] 
10;5;5;3;210;105;0.8222222328186035;0.4973604679107666;0.5151515007019043;56930;:~ value(erbe_spezie_e_condimenti,V1).[-V1@1, V1] :~ category(1).[-1@5] :~ value(uova,V1).[-V1@2, V1] :~ value(pasta,V1), category(3).[-V1@4, V1] :~ value(verdure_e_ortaggi,V1), category(3).[V1@3, V1] 
11;5;5;3;210;105;0.6190476020177206;0.28846152623494464;0.2943907181421916;4180.07;:~ value(difficulty,V1).[-V1@3, V1] :~ value(carne,V1).[-V1@2, V1] :~ value(stufato,V1).[V1@4, V1] :~ value(verdure_e_ortaggi,V1).[-V1@1, V1] :~ value(latticini,V1), category(3).[V1@5, V1] 
12;5;5;3;210;105;0.5873015721638998;0.30047186215718585;0.2657407522201538;72865.3;:~ value(frittura,V1).[-V1@4, V1] :~ value(stufato,V1).[V1@5, V1] :~ value(pesce,V1).[-V1@3, V1] :~ value(uova,V1).[-V1@1, V1] :~ value(cereali,V1).[-V1@2, V1] 
13;5;5;3;210;105;0.8412698109944662;0.5158730347951254;0.5202020009358724;26678.4;:~ value(difficulty,V1).[-V1@3, V1] :~ value(frutta,V1).[V1@4, V1] :~ value(carne,V1).[-V1@2, V1] :~ value(rosolatura,V1).[V1@1, V1] :~ value(farinacei,V1), category(3).[V1@5, V1] 
14;5;5;3;210;105;0.6761905352274576;0.4285714228947957;0.36411841710408527;2106.22;:~ value(latticini,V1).[-V1@2, V1] :~ value(pesce,V1).[V1@5, V1] :~ value(frutta,V1).[V1@4, V1] :~ value(cereali,V1).[V1@1, V1] :~ category(3).[1@3] 
15;5;5;3;210;105;0.6952381134033203;0.43598143259684247;0.4677132765452067;1264.75;:~ value(pesce,V1).[-V1@1, V1] :~ value(forno,V1).[-V1@3, V1] :~ value(cereali,V1).[V1@2, V1] :~ value(farinacei,V1).[-V1@4, V1] :~ category(3).[1@5] 
19;5;5;3;210;105;0.6888888676961263;0.34838708241780597;0.35648147265116376;3015.35;:~ value(erbe_spezie_e_condimenti,V1).[-V1@1, V1] :~ value(pesce,V1).[V1@3, V1] :~ value(farinacei,V1).[-V1@2, V1] :~ category(3).[1@4] :~ value(farinacei,V1), category(3).[-V1@5, V1] 
