USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY;treshold;NUMBER_WC;F1;F2;F3;F4;F5
0;1;5;3;45;45;0.6592592795689901;0.32456140716870624;0.3398268222808838;4.821;:~ value(pc11,V1).[-V1@4, V1]:~ value(pc12,V1).[-V1@5, V1];0.071772963;2.0;0.060964815;0.080011111;0.099838704;0.150821852;0.608363148
1;1;5;3;45;45;0.8370370070139567;0.6495726108551025;0.657706101735433;6.531;:~ value(pc7,V1).[V1@1, V1];0.071772963;1.0;0.060964815;0.080011111;0.099838704;0.150821852;0.608363148
2;1;5;3;45;45;0.8666666348775228;0.5525925954182943;0.5364145636558533;4.432;:~ value(pc10,V1).[V1@4, V1]:~ value(pc13,V1).[V1@5, V1];0.071772963;2.0;0.060964815;0.080011111;0.099838704;0.150821852;0.608363148
3;1;5;3;45;45;0.8666666348775228;0.5454545418421427;0.5441176493962606;6.888;:~ value(pc5,V1).[V1@5, V1]:~ value(pc9,V1).[V1@1, V1];0.071772963;2.0;0.060964815;0.080011111;0.099838704;0.150821852;0.608363148
4;1;5;3;45;45;0.7629629770914713;0.4385185241699219;0.4306463400522868;7.923;:~ value(pc0,V1).[-V1@1, V1];0.071772963;1.0;0.060964815;0.080011111;0.099838704;0.150821852;0.608363148
5;1;5;3;45;45;0.8222222328186035;0.5142450332641602;0.49666666984558105;5.797;:~ value(pc2,V1).[-V1@5, V1]:~ value(pc0,V1).[-V1@1, V1];0.071772963;2.0;0.060964815;0.080011111;0.099838704;0.150821852;0.608363148
6;1;5;3;45;45;0.7777778307596842;0.5527544418970743;0.5694444179534912;6.596;:~ value(pc5,V1).[-V1@1, V1];0.071772963;1.0;0.060964815;0.080011111;0.099838704;0.150821852;0.608363148
7;1;5;3;45;45;0.8962963422139486;0.6231884161631266;0.5625823338826498;6.132;:~ value(pc5,V1).[-V1@5, V1]:~ value(pc6,V1).[-V1@2, V1];0.071772963;2.0;0.060964815;0.080011111;0.099838704;0.150821852;0.608363148
8;1;5;3;45;45;0.7925926049550375;0.5134680271148682;0.4629629651705424;6.182;:~ value(pc6,V1).[V1@5, V1]:~ value(pc14,V1).[V1@3, V1];0.071772963;2.0;0.060964815;0.080011111;0.099838704;0.150821852;0.608363148
9;1;5;3;45;45;0.7925926049550375;0.5288367668787638;0.476911981900533;6.531;:~ value(pc3,V1).[-V1@3, V1]:~ value(pc9,V1).[-V1@5, V1];0.071772963;2.0;0.060964815;0.080011111;0.099838704;0.150821852;0.608363148
