USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
0;1;5;3;45;105;0.4920634826024373;0.1853002111117045;0.15033676226933798;4.821;:~ value(pc11,V1).[-V1@4, V1] :~ value(pc12,V1).[-V1@5, V1] 
1;1;5;3;45;105;0.5809523661931356;0.250410517056783;0.24143127600351968;6.531;:~ value(pc7,V1).[V1@1, V1] 
2;1;5;3;45;105;0.682539701461792;0.3704018195470174;0.34749455253283185;4.432;:~ value(pc10,V1).[V1@4, V1] :~ value(pc13,V1).[V1@5, V1] 
3;1;5;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;6.888;:~ value(pc5,V1).[V1@5, V1] :~ value(pc9,V1).[V1@1, V1] 
4;1;5;3;45;105;0.7587301731109619;0.5891912380854288;0.7585047086079916;7.923;:~ value(pc0,V1).[-V1@1, V1] 
5;1;5;3;45;105;0.5936508178710938;0.3333333333333333;0.25967586040496826;5.797;:~ value(pc2,V1).[-V1@5, V1] :~ value(pc0,V1).[-V1@1, V1] 
6;1;5;3;45;105;0.6507936716079712;0.27756555875142414;0.26695096492767334;6.596;:~ value(pc5,V1).[-V1@1, V1] 
7;1;5;3;45;105;0.644444465637207;0.3861023982365926;0.3474235037962596;6.132;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc6,V1).[-V1@2, V1] 
8;1;5;3;45;105;0.6571428775787354;0.33632532755533856;0.320175439119339;6.182;:~ value(pc6,V1).[V1@5, V1] :~ value(pc14,V1).[V1@3, V1] 
9;1;5;3;45;105;0.5936507781346639;0.26967012882232666;0.2611111104488373;6.531;:~ value(pc3,V1).[-V1@3, V1] :~ value(pc9,V1).[-V1@5, V1] 
10;1;5;3;45;105;0.7079365253448486;0.3863636255264282;0.3762485980987549;4.855;:~ value(pc13,V1).[V1@1, V1] 
11;1;5;3;45;105;0.5428571303685507;0.22475822766621908;0.21111110846201578;4.654;:~ value(pc14,V1).[V1@5, V1] 
12;1;5;3;45;105;0.7587301731109619;0.43227513631184894;0.42611265182495117;5.928;:~ value(pc0,V1).[-V1@1, V1] 
13;1;5;3;45;105;0.8285714785257975;0.5045454502105713;0.4945533871650696;4.964;:~ value(pc7,V1).[-V1@1, V1] :~ value(pc2,V1).[-V1@2, V1] 
14;1;5;3;45;105;0.7650793393452963;0.47753719488779706;0.4496438304583232;7.182;:~ value(pc4,V1).[V1@5, V1] :~ value(pc0,V1).[-V1@4, V1] 
15;1;5;3;45;105;0.644444465637207;0.3125875989596049;0.30218855539957684;6.86;:~ value(pc11,V1).[-V1@5, V1] 
16;1;5;3;45;105;0.7333333492279053;0.43876099586486816;0.41505634784698486;6.789;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc3,V1).[V1@1, V1] 
17;1;5;3;45;105;0.7523810068766276;0.4703703721364339;0.43355440100034076;6.334;:~ value(pc4,V1).[V1@5, V1] :~ value(pc3,V1).[-V1@1, V1] 
18;1;5;3;45;105;0.6507936716079712;0.3037037154038747;0.31243781248728436;5.287;:~ value(pc5,V1).[V1@1, V1] 
19;1;5;3;45;105;0.6190476417541504;0.2870370348294576;0.27499385674794513;5.826;:~ value(pc5,V1).[-V1@4, V1] :~ value(pc7,V1).[-V1@5, V1] 
20;1;5;3;45;105;0.7079365253448486;0.39181288083394367;0.35492846369743347;6.333;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc8,V1).[-V1@3, V1] 
21;1;5;3;45;105;0.676190455754598;0.3589743773142497;0.32940560579299927;5.939;:~ value(pc11,V1).[-V1@2, V1] :~ value(pc0,V1).[-V1@5, V1] 
22;1;5;3;45;105;0.6888888676961263;0.3715292612711589;0.3627946376800537;6.016;:~ value(pc11,V1).[-V1@5, V1] 
23;1;5;3;45;105;0.7650793393452963;0.5126646359761556;0.4338468909263611;5.915;:~ value(pc2,V1).[V1@1, V1] :~ value(pc1,V1).[-V1@5, V1] 
24;1;5;3;45;105;0.6761905352274576;0.4008234739303589;0.3345256944497426;5.442;:~ value(pc5,V1).[-V1@4, V1] :~ value(pc1,V1).[V1@3, V1] 
25;1;5;3;45;105;0.7333333492279053;0.4017856915791829;0.3822652796904246;7.564;:~ value(pc9,V1).[V1@5, V1] :~ value(pc8,V1).[-V1@1, V1] 
26;1;5;3;45;105;0.6698412895202637;0.3620512882868449;0.313973069190979;3.425;:~ value(pc11,V1).[V1@5, V1] 
27;1;5;3;45;105;0.6000000238418579;0.2443399429321289;0.22641758620738983;5.178;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc7,V1).[-V1@2, V1] 
28;1;5;3;45;105;0.7714285850524902;0.4619147777557373;0.44404186805089313;4.488;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc14,V1).[-V1@4, V1] 
29;1;5;3;45;105;0.7650794188181559;0.5812843640645345;0.7876831690470377;6.639;:~ value(pc0,V1).[V1@1, V1] 
30;1;5;3;45;105;0.7015873591105143;0.37037038803100586;0.37484033902486164;8.096;:~ value(pc4,V1).[V1@1, V1] 
31;1;5;3;45;105;0.6444444259007772;0.3051679531733195;0.2989418109258016;8.122;:~ value(pc8,V1).[V1@2, V1] :~ value(pc12,V1).[V1@5, V1] 
32;1;5;3;45;105;0.6190476020177206;0.3826679786046346;0.4195997317632039;6.674;:~ value(pc1,V1).[-V1@4, V1] 
33;1;5;3;45;105;0.720634937286377;0.3988095124562581;0.40432969729105633;4.612;:~ value(pc0,V1).[-V1@1, V1] 
34;1;5;3;45;105;0.6190476417541504;0.2946721315383911;0.28721173604329425;5.48;:~ value(pc13,V1).[V1@1, V1] 
35;1;5;3;45;105;0.5428571303685507;0.2058823506037394;0.2137131690979004;5.781;:~ value(pc13,V1).[-V1@1, V1] 
36;1;5;3;45;105;0.6507936318715414;0.38511816660563153;0.34090908368428546;5.659;:~ value(pc11,V1).[-V1@5, V1] 
37;1;5;3;45;105;0.6571428775787354;0.34806327025095624;0.33440903822580975;3.842;:~ value(pc0,V1).[-V1@5, V1] 
38;1;5;3;45;105;0.6571428775787354;0.3654377857844035;0.35037732124328613;3.492;:~ value(pc12,V1).[-V1@5, V1] 
39;1;5;3;45;105;0.6761905352274576;0.5311653216679891;0.3400673468907674;4.88;:~ value(pc11,V1).[-V1@5, V1] 
40;1;5;3;45;105;0.7587301731109619;0.471187949180603;0.43932167689005536;5.01;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc14,V1).[V1@3, V1] 
41;1;5;3;45;105;0.7396825154622396;0.41483763853708905;0.4122946461041768;5.084;:~ value(pc6,V1).[V1@3, V1] :~ value(pc0,V1).[-V1@5, V1] 
42;1;5;3;45;105;0.6444444259007772;0.3240165710449219;0.3128654956817627;5.775;:~ value(pc6,V1).[-V1@5, V1] :~ value(pc9,V1).[V1@4, V1] 
43;1;5;3;45;105;0.7587301731109619;0.44994544982910156;0.4264308611551921;4.217;:~ value(pc4,V1).[V1@5, V1] :~ value(pc10,V1).[V1@4, V1] 
44;1;5;3;45;105;0.7523810068766276;0.4412546555201213;0.43195774157842;5.103;:~ value(pc7,V1).[V1@5, V1] :~ value(pc10,V1).[-V1@4, V1] 
45;1;5;3;45;105;0.7269841035207113;0.4226190249125163;0.38510151704152423;3.457;:~ value(pc0,V1).[-V1@1, V1] 
46;1;5;3;45;105;0.7269841829935709;0.4172113339106242;0.4156314531962077;5.525;:~ value(pc1,V1).[-V1@1, V1] 
47;1;5;3;45;105;0.7587301731109619;0.44191916783650714;0.40997711817423504;5.936;:~ value(pc0,V1).[-V1@1, V1] 
48;1;5;3;45;105;0.6444444259007772;0.3240165710449219;0.3128654956817627;5.755;:~ value(pc6,V1).[-V1@5, V1] :~ value(pc9,V1).[V1@4, V1] 
49;1;5;3;45;105;0.7587301731109619;0.44994544982910156;0.4264308611551921;4.241;:~ value(pc4,V1).[V1@5, V1] :~ value(pc10,V1).[V1@4, V1] 
50;1;5;3;45;105;0.7523810068766276;0.4412546555201213;0.43195774157842;5.06;:~ value(pc7,V1).[V1@5, V1] :~ value(pc10,V1).[-V1@4, V1] 
51;1;5;3;45;105;0.7269841035207113;0.4226190249125163;0.38510151704152423;3.423;:~ value(pc0,V1).[-V1@1, V1] 
52;1;5;3;45;105;0.7269841829935709;0.4172113339106242;0.4156314531962077;5.601;:~ value(pc1,V1).[-V1@1, V1] 
53;1;5;3;45;105;0.7587301731109619;0.44191916783650714;0.40997711817423504;5.91;:~ value(pc0,V1).[-V1@1, V1] 
0;1;5;3;105;105;0.6317460536956787;0.3557626008987427;0.29825834433237713;18.943;:~ value(pc9,V1).[-V1@4, V1] :~ value(pc13,V1).[V1@5, V1] 
1;1;5;3;105;105;0.720634937286377;0.40968799591064453;0.38634713490804035;15.236;:~ value(pc13,V1).[V1@5, V1] :~ value(pc0,V1).[-V1@1, V1] 
2;1;5;3;105;105;0.7269841829935709;0.4250141382217407;0.4061655600865682;22.974;:~ value(pc7,V1).[-V1@5, V1] :~ value(pc11,V1).[V1@4, V1] 
3;1;5;3;105;105;0.714285691579183;0.559242328008016;0.7277127901713053;25.238;:~ value(pc0,V1).[V1@5, V1] 
4;1;5;3;105;105;0.7714285850524902;0.4454522530237834;0.4375;23.964;:~ value(pc10,V1).[V1@4, V1] :~ value(pc1,V1).[V1@5, V1] 
5;1;5;3;105;105;0.682539701461792;0.4324786265691121;0.34932661056518555;21.788;:~ value(pc11,V1).[-V1@5, V1] 
6;1;5;3;105;105;0.7015872796376547;0.4038706620534261;0.34074074526627857;23.834;:~ value(pc9,V1).[-V1@3, V1] :~ value(pc12,V1).[V1@1, V1] 
7;1;5;3;105;105;0.6634921232859293;0.4076976776123047;0.36579225460688275;26.079;:~ value(pc5,V1).[-V1@2, V1] :~ value(pc6,V1).[V1@1, V1] 
8;1;5;3;105;105;0.682539701461792;0.3673330942789714;0.348814715941747;14.257;:~ value(pc14,V1).[V1@4, V1] :~ value(pc2,V1).[-V1@5, V1] 
9;1;5;3;105;105;0.5047618945439657;0.177512526512146;0.17131327589352927;18.45;:~ value(pc6,V1).[-V1@5, V1] :~ value(pc14,V1).[V1@4, V1] 
10;1;5;3;105;105;0.8412698904673258;0.5092592239379883;0.498857061068217;12.868;:~ value(pc0,V1).[V1@3, V1] 
11;1;5;3;105;105;0.5555555820465088;0.23791102568308511;0.21832191944122314;31.476;:~ value(pc14,V1).[V1@4, V1] :~ value(pc0,V1).[-V1@3, V1] 
12;1;5;3;105;105;0.7587301731109619;0.43227513631184894;0.42611265182495117;9.962;:~ value(pc0,V1).[-V1@5, V1] 
13;1;5;3;105;105;0.8285714785257975;0.5045454502105713;0.4945533871650696;14.916;:~ value(pc9,V1).[V1@4, V1] :~ value(pc2,V1).[-V1@5, V1] 
14;1;5;3;105;105;0.7396825154622396;0.4035940170288086;0.3888888855775197;29.998;:~ value(pc3,V1).[V1@2, V1] :~ value(pc8,V1).[V1@1, V1] 
