USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY;treshold;NUMBER_WC;F1;F2;F3;F4;F5
0;1;5;3;45;45;0.8666666348775228;0.5323886672655741;0.5299999912579855;3.104;:~ value(pc8,V1).[-V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
1;1;5;3;45;45;0.8370370070139567;0.6495726108551025;0.657706101735433;3.801;:~ value(pc7,V1).[V1@5, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
2;1;5;3;45;45;0.7777778307596842;0.46222225824991864;0.4412955443064372;5.703;:~ value(pc2,V1).[V1@5, V1]:~ value(pc9,V1).[V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
3;1;5;3;45;45;0.8666666348775228;0.5454545418421427;0.5441176493962606;4.311;:~ value(pc5,V1).[V1@5, V1]:~ value(pc9,V1).[V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
4;1;5;3;45;45;0.7629629770914713;0.4385185241699219;0.4306463400522868;4.953;:~ value(pc0,V1).[-V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
5;1;5;3;45;45;0.8370370070139567;0.5156695048014323;0.5122807025909424;3.758;:~ value(pc8,V1).[V1@1, V1]:~ value(pc2,V1).[-V1@5, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
6;1;5;3;45;45;0.8518518606821696;0.6078431606292725;0.5245098074277242;4.576;:~ value(pc9,V1).[-V1@3, V1]:~ value(pc5,V1).[-V1@5, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
7;1;5;3;45;45;0.8962963422139486;0.6231884161631266;0.5625823338826498;3.533;:~ value(pc6,V1).[-V1@1, V1]:~ value(pc5,V1).[-V1@2, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
8;1;5;3;45;45;0.7925926049550375;0.5134680271148682;0.4771242141723633;4.125;:~ value(pc6,V1).[V1@5, V1]:~ value(pc2,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
9;1;5;3;45;45;0.8666666348775228;0.5434995094935099;0.4915514588356018;4.149;:~ value(pc9,V1).[-V1@5, V1]:~ value(pc4,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
10;1;5;3;45;45;0.8074074586232504;0.5060606002807617;0.47333333889643353;4.818;:~ value(pc8,V1).[-V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
11;1;5;3;45;45;0.8222222328186035;0.5092592636744181;0.49052627881368;4.346;:~ value(pc8,V1).[V1@1, V1]:~ value(pc2,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
12;1;5;3;45;45;0.7333333492279053;0.5811965862909952;0.7414669195810953;3.941;:~ value(pc0,V1).[-V1@2, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
13;1;5;3;45;45;0.8518518606821696;0.5594135920206705;0.5204216241836548;3.48;:~ value(pc8,V1).[-V1@1, V1]:~ value(pc2,V1).[-V1@2, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
14;1;5;3;45;45;0.7925926049550375;0.7326388359069824;0.5785984992980957;5.356;:~ value(pc4,V1).[V1@5, V1]:~ value(pc0,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
15;1;5;3;45;45;0.7777778307596842;0.5547618865966797;0.7567175229390463;4.825;:~ value(pc0,V1).[-V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
16;1;5;3;45;45;0.8074073791503906;0.5849436124165853;0.6442028681437174;4.546;:~ value(pc3,V1).[V1@1, V1]:~ value(pc5,V1).[-V1@2, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
17;1;5;3;45;45;0.7777777512868246;0.4691358009974162;0.44159547487894696;4.082;:~ value(pc8,V1).[-V1@1, V1]:~ value(pc4,V1).[V1@5, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
18;1;5;3;45;45;0.7629629770914713;0.5880094369252523;0.6481481393178304;3.709;:~ value(pc5,V1).[V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
19;1;5;3;45;45;0.8666667143503824;0.5015873114267985;0.5252525409062704;4.207;:~ value(pc4,V1).[V1@2, V1]:~ value(pc7,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
20;1;5;3;45;45;0.9111111164093018;0.751111110051473;0.9059828917185465;3.922;:~ value(pc5,V1).[-V1@5, V1]:~ value(pc2,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
21;1;5;3;45;45;0.7925926049550375;0.4889397621154785;0.45666666825612384;4.398;:~ value(pc8,V1).[V1@4, V1]:~ value(pc0,V1).[-V1@5, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
22;1;5;3;45;45;0.8370370864868164;0.5100000103314718;0.5100000103314718;4.716;:~ value(pc8,V1).[V1@5, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
23;1;5;3;45;45;0.7925926049550375;0.539047638575236;0.46388888359069824;4.281;:~ value(pc1,V1).[-V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
24;1;5;3;45;45;0.8370370864868164;0.5539682706197103;0.5270655155181885;3.998;:~ value(pc5,V1).[-V1@5, V1]:~ value(pc2,V1).[-V1@2, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
25;1;5;3;45;45;0.7925926049550375;0.46388888359069824;0.4761904875437419;4.631;:~ value(pc9,V1).[V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
