USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
3;1;1;3;45;105;0.682539701461792;0.3607932726542155;0.3702218532562256;1.996;:~ value(pc8,V1).[-V1@1, V1] 
3;1;2;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;2.359;:~ value(pc9,V1).[V1@1, V1] :~ value(pc5,V1).[V1@2, V1] 
3;1;3;3;45;105;0.7714285850524902;0.43707092603047687;0.4368044336636861;3.118;:~ value(pc5,V1).[V1@3, V1] :~ value(pc4,V1).[-V1@2, V1] 
3;1;4;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;3.648;:~ value(pc9,V1).[V1@3, V1] :~ value(pc5,V1).[V1@4, V1] 
3;1;5;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;4.311;:~ value(pc5,V1).[V1@5, V1] :~ value(pc9,V1).[V1@4, V1] 
3;2;1;3;45;105;0.682539701461792;0.3607932726542155;0.3702218532562256;1.966;:~ value(pc8,V1).[-V1@1, V1] 
3;2;2;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;2.508;:~ value(pc9,V1).[V1@1, V1] :~ value(pc5,V1).[V1@2, V1] 
3;2;3;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;2.933;:~ value(pc9,V1).[V1@2, V1] :~ value(pc5,V1).[V1@3, V1] 
3;2;4;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;3.671;:~ value(pc5,V1).[V1@4, V1] :~ value(pc9,V1).[V1@1, V1] 
3;2;5;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;4.388;:~ value(pc9,V1).[V1@1, V1] :~ value(pc5,V1).[V1@5, V1] 
3;3;1;3;45;105;0.682539701461792;0.3607932726542155;0.3702218532562256;1.944;:~ value(pc8,V1).[-V1@1, V1] 
3;3;2;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;2.512;:~ value(pc5,V1).[V1@2, V1] :~ value(pc9,V1).[V1@1, V1] 
3;3;3;3;45;105;0.7714285850524902;0.43707092603047687;0.4368044336636861;3.205;:~ value(pc4,V1).[-V1@2, V1] :~ value(pc5,V1).[V1@3, V1] 
3;3;4;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;3.676;:~ value(pc9,V1).[V1@3, V1] :~ value(pc5,V1).[V1@4, V1] 
3;3;5;3;45;105;0.7714285850524902;0.43707092603047687;0.4368044336636861;4.132;:~ value(pc5,V1).[V1@5, V1] :~ value(pc4,V1).[-V1@4, V1] 
3;4;1;3;45;105;0.682539701461792;0.3607932726542155;0.3702218532562256;2.076;:~ value(pc8,V1).[-V1@1, V1] 
3;4;2;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;2.543;:~ value(pc5,V1).[V1@2, V1] :~ value(pc9,V1).[V1@1, V1] 
3;4;3;3;45;105;0.7714285850524902;0.43707092603047687;0.4368044336636861;2.958;:~ value(pc5,V1).[V1@3, V1] :~ value(pc4,V1).[-V1@1, V1] 
3;4;4;3;45;105;0.7650793393452963;0.43122299512227374;0.42943177620569867;3.694;:~ value(pc0,V1).[V1@2, V1] :~ value(pc5,V1).[V1@4, V1] 
3;4;5;3;45;105;0.7650793393452963;0.43122299512227374;0.42943177620569867;4.466;:~ value(pc0,V1).[V1@3, V1] :~ value(pc5,V1).[V1@4, V1] 
3;5;1;3;45;105;0.682539701461792;0.3607932726542155;0.3702218532562256;1.845;:~ value(pc8,V1).[-V1@1, V1] 
3;5;2;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;2.523;:~ value(pc9,V1).[V1@1, V1] :~ value(pc5,V1).[V1@2, V1] 
3;5;3;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;3.09;:~ value(pc9,V1).[V1@2, V1] :~ value(pc5,V1).[V1@3, V1] 
3;5;4;3;45;105;0.7714285850524902;0.43707092603047687;0.4428104559580485;3.793;:~ value(pc9,V1).[V1@3, V1] :~ value(pc5,V1).[V1@4, V1] 
3;5;5;3;45;105;0.7714285850524902;0.43707092603047687;0.4368044336636861;4.262;:~ value(pc5,V1).[V1@5, V1] :~ value(pc7,V1).[V1@4, V1] 
4;1;1;3;45;105;0.7587301731109619;0.5891912380854288;0.7585047086079916;2.165;:~ value(pc0,V1).[-V1@1, V1] 
