USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
0;1;5;3;45;45;0.8666666348775228;0.5323886672655741;0.5299999912579855;3.104;:~ value(pc8,V1).[-V1@1, V1] 
1;1;5;3;45;45;0.8370370070139567;0.6495726108551025;0.657706101735433;3.801;:~ value(pc7,V1).[V1@5, V1] 
2;1;5;3;45;45;0.8074073791503906;0.4992592732111613;0.4722222288449605;5.703;:~ value(pc2,V1).[V1@5, V1] :~ value(pc9,V1).[V1@4, V1] 
3;1;5;3;45;45;0.8666666348775228;0.5454545418421427;0.533730169137319;4.311;:~ value(pc5,V1).[V1@5, V1] :~ value(pc9,V1).[V1@4, V1] 
4;1;5;3;45;45;0.7629629770914713;0.4385185241699219;0.4306463400522868;4.953;:~ value(pc0,V1).[-V1@1, V1] 
5;1;5;3;45;45;0.8962963422139486;0.5783476034800211;0.5595238208770752;3.758;:~ value(pc8,V1).[V1@1, V1] :~ value(pc2,V1).[-V1@5, V1] 
6;1;5;3;45;45;0.7925926049550375;0.5443511009216309;0.4583333333333333;4.576;:~ value(pc9,V1).[-V1@3, V1] :~ value(pc5,V1).[-V1@5, V1] 
7;1;5;3;45;45;0.8814814885457357;0.6046698888142904;0.550000011920929;3.533;:~ value(pc6,V1).[-V1@1, V1] :~ value(pc5,V1).[-V1@2, V1] 
8;1;5;3;45;45;0.8222222328186035;0.5471380551656088;0.4938271641731262;4.125;:~ value(pc6,V1).[V1@5, V1] :~ value(pc2,V1).[-V1@4, V1] 
9;1;5;3;45;45;0.8518518606821696;0.5522971550623575;0.4859943985939026;4.149;:~ value(pc9,V1).[-V1@5, V1] :~ value(pc4,V1).[-V1@4, V1] 
10;1;5;3;45;45;0.8074074586232504;0.5060606002807617;0.47333333889643353;4.818;:~ value(pc8,V1).[-V1@1, V1] 
11;1;5;3;45;45;0.8666667143503824;0.5717592636744181;0.5297619104385376;4.346;:~ value(pc8,V1).[V1@1, V1] :~ value(pc2,V1).[-V1@4, V1] 
12;1;5;3;45;45;0.7333333492279053;0.5811965862909952;0.7414669195810953;3.941;:~ value(pc0,V1).[-V1@2, V1] 
13;1;5;3;45;45;0.8962963422139486;0.604938268661499;0.565217395623525;3.48;:~ value(pc8,V1).[-V1@1, V1] :~ value(pc2,V1).[-V1@2, V1] 
14;1;5;3;45;45;0.8518518606821696;0.8263889153798422;0.8126983642578125;5.356;:~ value(pc4,V1).[V1@5, V1] :~ value(pc0,V1).[-V1@4, V1] 
15;1;5;3;45;45;0.7777778307596842;0.5547618865966797;0.7567175229390463;4.825;:~ value(pc0,V1).[-V1@1, V1] 
16;1;5;3;45;45;0.8222222328186035;0.6074879169464111;0.8249999682108561;4.546;:~ value(pc3,V1).[V1@1, V1] :~ value(pc5,V1).[-V1@2, V1] 
17;1;5;3;45;45;0.8518518606821696;0.5407407283782959;0.5111111203829447;4.082;:~ value(pc8,V1).[-V1@1, V1] :~ value(pc4,V1).[V1@5, V1] 
18;1;5;3;45;45;0.7629629770914713;0.5880094369252523;0.6481481393178304;3.709;:~ value(pc5,V1).[V1@1, V1] 
19;1;5;3;45;45;0.8814814885457357;0.538095235824585;0.5376602609952291;4.207;:~ value(pc4,V1).[V1@2, V1] :~ value(pc7,V1).[-V1@4, V1] 
20;1;5;3;45;45;0.8518518606821696;0.5392592748006185;0.5148447950681051;3.922;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc2,V1).[-V1@4, V1] 
21;1;5;3;45;45;0.8370370864868164;0.5324180126190186;0.5;4.398;:~ value(pc8,V1).[V1@4, V1] :~ value(pc0,V1).[-V1@5, V1] 
22;1;5;3;45;45;0.8370370864868164;0.5100000103314718;0.5100000103314718;4.716;:~ value(pc8,V1).[V1@5, V1] 
23;1;5;3;45;45;0.7925926049550375;0.539047638575236;0.46388888359069824;4.281;:~ value(pc1,V1).[-V1@1, V1] 
24;1;5;3;45;45;0.8370370864868164;0.5539682706197103;0.5114709933598837;3.998;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc2,V1).[-V1@2, V1] 
25;1;5;3;45;45;0.7925926049550375;0.46388888359069824;0.4761904875437419;4.631;:~ value(pc9,V1).[V1@1, V1] 
26;1;5;3;45;45;0.8814814885457357;0.559696356455485;0.550000011920929;3.49;:~ value(pc8,V1).[-V1@4, V1] 
27;1;5;3;45;45;0.8962963422139486;0.5625823338826498;0.5634920597076416;3.566;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc4,V1).[V1@4, V1] 
