USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY;treshold;NUMBER_WC;F1;F2;F3;F4;F5
0;1;5;3;45;105;0.7650793393452963;0.5374903678894043;0.6041165987650553;3.104;:~ value(pc8,V1).[-V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
1;1;5;3;45;105;0.5809523661931356;0.250410517056783;0.24143127600351968;3.801;:~ value(pc7,V1).[V1@5, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
2;1;5;3;45;105;0.5365079243977865;0.2740803559621175;0.3185901641845703;5.703;:~ value(pc2,V1).[V1@5, V1]:~ value(pc9,V1).[V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
3;1;5;3;45;105;0.7587301731109619;0.4225781758626302;0.4365079402923584;4.311;:~ value(pc5,V1).[V1@5, V1]:~ value(pc9,V1).[V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
4;1;5;3;45;105;0.7587301731109619;0.5891912380854288;0.7585047086079916;4.953;:~ value(pc0,V1).[-V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
5;1;5;3;45;105;0.6317460536956787;0.38457822799682617;0.3797781467437744;3.758;:~ value(pc8,V1).[V1@1, V1]:~ value(pc2,V1).[-V1@5, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
6;1;5;3;45;105;0.7269841035207113;0.4059078296025594;0.3432900508244832;4.576;:~ value(pc9,V1).[-V1@3, V1]:~ value(pc5,V1).[-V1@5, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
7;1;5;3;45;105;0.6063491900761923;0.35226651032765705;0.41582489013671875;3.533;:~ value(pc6,V1).[-V1@1, V1]:~ value(pc5,V1).[-V1@2, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
8;1;5;3;45;105;0.6380952596664429;0.31497347354888916;0.305747111638387;4.125;:~ value(pc6,V1).[V1@5, V1]:~ value(pc2,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
9;1;5;3;45;105;0.6634921232859293;0.3403927485148112;0.3338271776835124;4.149;:~ value(pc9,V1).[-V1@5, V1]:~ value(pc4,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
10;1;5;3;45;105;0.7523810068766276;0.42171716690063477;0.421411395072937;4.818;:~ value(pc8,V1).[-V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
11;1;5;3;45;105;0.6698412895202637;0.34287556012471515;0.3466987609863281;4.346;:~ value(pc8,V1).[V1@1, V1]:~ value(pc2,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
12;1;5;3;45;105;0.7587301731109619;0.43227513631184894;0.42611265182495117;3.941;:~ value(pc0,V1).[-V1@2, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
13;1;5;3;45;105;0.8603174686431885;0.5419191916783651;0.5467700163523356;3.48;:~ value(pc8,V1).[-V1@1, V1]:~ value(pc2,V1).[-V1@2, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
14;1;5;3;45;105;0.7777778307596842;0.4557371934254964;0.4417426586151123;5.356;:~ value(pc4,V1).[V1@5, V1]:~ value(pc0,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
15;1;5;3;45;105;0.7333333492279053;0.4571535587310791;0.7184348901112875;4.825;:~ value(pc0,V1).[-V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
16;1;5;3;45;105;0.7714285850524902;0.5116865634918213;0.7737601598103842;4.546;:~ value(pc3,V1).[V1@1, V1]:~ value(pc5,V1).[-V1@2, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
17;1;5;3;45;105;0.7650793393452963;0.485185186068217;0.44927533467610675;4.082;:~ value(pc8,V1).[-V1@1, V1]:~ value(pc4,V1).[V1@5, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
18;1;5;3;45;105;0.6507936716079712;0.3037037154038747;0.31243781248728436;3.709;:~ value(pc5,V1).[V1@1, V1];0.089728519;1.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
19;1;5;3;45;105;0.6317460536956787;0.32175926367441815;0.3075396617253621;4.207;:~ value(pc4,V1).[V1@2, V1]:~ value(pc7,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
20;1;5;3;45;105;0.7777778307596842;0.5315789381663004;0.7617746988932291;3.922;:~ value(pc5,V1).[-V1@5, V1]:~ value(pc2,V1).[-V1@4, V1];0.089728519;2.0;0.052717963;0.067001852;0.106459259;0.20494963;0.568871111
