USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;CORRECT;UNCERTAIN;INCORRECT;CORRECTP;UNCERTAINP;INCORRECTP;CORRECT_UDISCARDEDP;TRAIN_TIME;THEORY
3;1;1;3;187;103;57;0;46;0.5533980582524272;0.0;0.44660194174757284;0.5533980582524272;35.817;:~ value(pc13,V1).[V1@1, V1] 
3;2;2;3;187;103;58;0;45;0.5631067961165048;0.0;0.4368932038834951;0.5631067961165048;44.587;:~ value(pc13,V1).[V1@2, V1] :~ value(pc18,V1).[-V1@1, V1] 
3;3;3;3;187;103;58;0;45;0.5631067961165048;0.0;0.4368932038834951;0.5631067961165048;57.609;:~ value(pc13,V1).[V1@3, V1] :~ value(pc18,V1).[-V1@2, V1] 
3;4;4;3;187;103;58;0;45;0.5631067961165048;0.0;0.4368932038834951;0.5631067961165048;70.561;:~ value(pc13,V1).[V1@4, V1] :~ value(pc18,V1).[-V1@1, V1] 
3;5;5;3;187;103;58;0;45;0.5631067961165048;0.0;0.4368932038834951;0.5631067961165048;83.5;:~ value(pc13,V1).[V1@4, V1] :~ value(pc18,V1).[-V1@3, V1] 
4;1;1;3;182;103;73;0;30;0.7087378640776699;0.0;0.2912621359223301;0.7087378640776699;22.491;:~ value(pc9,V1).[V1@1, V1] 
4;2;2;3;182;103;75;0;28;0.7281553398058253;0.0;0.27184466019417475;0.7281553398058253;28.629;:~ value(pc15,V1).[-V1@1, V1] :~ value(pc9,V1).[V1@2, V1] 
4;3;3;3;182;103;75;0;28;0.7281553398058253;0.0;0.27184466019417475;0.7281553398058253;35.902;:~ value(pc9,V1).[V1@3, V1] :~ value(pc15,V1).[-V1@2, V1] 
4;4;4;3;182;103;75;0;28;0.7281553398058253;0.0;0.27184466019417475;0.7281553398058253;41.922;:~ value(pc15,V1).[-V1@2, V1] :~ value(pc9,V1).[V1@4, V1] 
4;5;5;3;182;103;75;0;28;0.7281553398058253;0.0;0.27184466019417475;0.7281553398058253;50.401;:~ value(pc9,V1).[V1@2, V1] :~ value(pc15,V1).[-V1@1, V1] 
7;1;1;3;179;91;72;0;19;0.7912087912087912;0.0;0.2087912087912088;0.7912087912087912;22.476;:~ value(pc12,V1).[V1@1, V1] 
7;2;2;3;179;91;73;0;18;0.8021978021978022;0.0;0.1978021978021978;0.8021978021978022;26.049;:~ value(pc12,V1).[V1@2, V1] :~ value(pc7,V1).[V1@1, V1] 
7;3;3;3;179;91;73;0;18;0.8021978021978022;0.0;0.1978021978021978;0.8021978021978022;32.392;:~ value(pc12,V1).[V1@2, V1] :~ value(pc7,V1).[V1@1, V1] 
