USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
0;1;5;3;157;157;0.7367304166158041;0.44270531336466473;0.41177137692769367;79.887;:~ value(pc13,V1).[V1@5, V1] :~ value(pc19,V1).[-V1@4, V1] 
1;1;5;3;157;157;0.7409766515096029;0.4995237986246745;0.420853853225708;73.618;:~ value(pc13,V1).[V1@5, V1] :~ value(pc5,V1).[-V1@3, V1] 
2;1;5;3;157;157;0.7579618295033773;0.4478445847829183;0.42895909150441486;81.29;:~ value(pc11,V1).[V1@5, V1] :~ value(pc13,V1).[-V1@4, V1] 
3;1;5;3;157;157;0.7537155151367188;0.5009826024373373;0.44311244289080304;67.344;:~ value(pc19,V1).[-V1@5, V1] :~ value(pc10,V1).[V1@4, V1] 
4;1;5;3;157;157;0.8089172045389811;0.5486486355463663;0.46537291010220844;34.414;:~ value(pc9,V1).[V1@5, V1] :~ value(pc6,V1).[-V1@4, V1] 
5;1;5;3;157;157;0.7707006931304932;0.48636436462402344;0.42228756348292035;52.725;:~ value(pc10,V1).[-V1@3, V1] :~ value(pc12,V1).[V1@4, V1] 
6;1;5;3;157;157;0.7282377878824869;0.43939391771952313;0.38594771424929303;78.454;:~ value(pc11,V1).[V1@5, V1] :~ value(pc6,V1).[-V1@4, V1] 
7;1;5;3;157;157;0.7622080643971761;0.4834635655085246;0.41992825269699097;53.002;:~ value(pc7,V1).[V1@5, V1] :~ value(pc11,V1).[-V1@4, V1] 
8;1;5;3;157;157;0.7579618295033773;0.5092078049977621;0.6727596124013265;60.897;:~ value(pc0,V1).[-V1@5, V1] 
9;1;5;3;157;157;0.8089172045389811;0.5381642580032349;0.43997708956400555;49.479;:~ value(pc2,V1).[-V1@5, V1] :~ value(pc1,V1).[V1@4, V1] 
10;1;5;3;157;157;0.7622080643971761;0.48737374941507977;0.42805365721384686;60.745;:~ value(pc0,V1).[V1@5, V1] :~ value(pc5,V1).[-V1@4, V1] 
11;1;5;3;157;157;0.8343949317932129;0.5116614103317261;0.48313526312510174;32.568;:~ value(pc7,V1).[V1@5, V1] :~ value(pc16,V1).[-V1@2, V1] 
12;1;5;3;157;157;0.7537155151367188;0.4735846519470215;0.5716845989227295;60.248;:~ value(pc1,V1).[-V1@1, V1] 
13;1;5;3;157;157;0.7707006136576334;0.46855072180430096;0.4227803448836009;61.075;:~ value(pc14,V1).[V1@5, V1] :~ value(pc8,V1).[-V1@4, V1] 
14;1;5;3;157;157;0.7324841022491455;0.42818427085876465;0.3790806829929352;53.339;:~ value(pc3,V1).[V1@5, V1] :~ value(pc14,V1).[-V1@4, V1] 
15;1;5;3;157;157;0.7961783409118652;0.5024529298146566;0.43185041348139447;53.534;:~ value(pc2,V1).[-V1@4, V1] :~ value(pc0,V1).[-V1@5, V1] 
16;1;5;3;157;157;0.7537155151367188;0.46646777788798016;0.4149815042813619;71.908;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc11,V1).[-V1@4, V1] 
17;1;5;3;157;157;0.7579617500305176;0.43603889147440594;0.40877193212509155;72.519;:~ value(pc13,V1).[-V1@5, V1] :~ value(pc7,V1).[-V1@4, V1] 
18;1;5;3;157;157;0.7239915529886881;0.4008029301961263;0.6612661679585775;71.454;:~ value(pc1,V1).[-V1@5, V1] 
19;1;5;3;157;157;0.7707006136576334;0.5210944016774496;0.7245264053344727;60.553;:~ value(pc1,V1).[V1@5, V1] 
20;1;5;3;157;157;0.7452229658762614;0.4508950312932332;0.39807838201522827;59.511;:~ value(pc3,V1).[V1@4, V1] :~ value(pc2,V1).[-V1@5, V1] 
21;1;5;3;157;157;0.7791932423909506;0.5336932341257731;0.764784018198649;60.495;:~ value(pc2,V1).[-V1@5, V1] :~ value(pc19,V1).[-V1@4, V1] 
22;1;5;3;157;157;0.7367303371429443;0.4628860155741374;0.41483592987060547;65.558;:~ value(pc10,V1).[-V1@1, V1] 
23;1;5;3;157;157;0.7027600606282552;0.4342354933420817;0.34226884444554645;66.441;:~ value(pc15,V1).[-V1@5, V1] :~ value(pc12,V1).[V1@4, V1] 
24;1;5;3;157;157;0.7622080643971761;0.47015873591105145;0.4085337817668915;62.266;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc19,V1).[-V1@4, V1] 
25;1;5;3;157;157;0.7494692007700602;0.496695597966512;0.5373954772949219;49.388;:~ value(pc16,V1).[V1@1, V1] 
26;1;5;3;157;157;0.7367303371429443;0.4632878303527832;0.5652249654134115;50.729;:~ value(pc2,V1).[-V1@1, V1] 
27;1;5;3;157;157;0.7791932423909506;0.5064814885457357;0.6009724140167236;53.264;:~ value(pc6,V1).[-V1@1, V1] 
28;1;5;3;157;157;0.7282377878824869;0.4783816337585449;0.3720904588699341;57.789;:~ value(pc15,V1).[-V1@5, V1] :~ value(pc18,V1).[-V1@4, V1] 
29;1;5;3;157;157;0.8131635189056396;0.5189200639724731;0.4668324987093608;31.077;:~ value(pc7,V1).[-V1@5, V1] :~ value(pc11,V1).[V1@1, V1] 
30;1;5;3;157;157;0.7409766515096029;0.3482143084208171;0.30981987218062085;53.577;:~ value(pc4,V1).[V1@4, V1] :~ value(pc17,V1).[V1@5, V1] 
31;1;5;3;157;157;0.7367303371429443;0.4479409456253052;0.3455326457818349;61.372;:~ value(pc11,V1).[-V1@2, V1] :~ value(pc16,V1).[V1@3, V1] 
32;1;5;3;157;157;0.7791931629180908;0.496256947517395;0.4300614794095357;51.359;:~ value(pc4,V1).[V1@3, V1] :~ value(pc11,V1).[-V1@5, V1] 
33;1;5;3;157;157;0.7537155151367188;0.49825020631154376;0.38344988723595935;58.253;:~ value(pc13,V1).[-V1@5, V1] :~ value(pc1,V1).[V1@4, V1] 
34;1;5;3;157;157;0.7409766515096029;0.47791274388631183;0.3895609378814697;55.394;:~ value(pc3,V1).[V1@5, V1] :~ value(pc12,V1).[V1@1, V1] 
35;1;5;3;157;157;0.7494692007700602;0.4525599479675293;0.4061850110689799;54.543;:~ value(pc2,V1).[-V1@4, V1] :~ value(pc6,V1).[-V1@5, V1] 
36;1;5;3;157;157;0.7070063749949137;0.5071759223937988;0.36796748638153076;45.694;:~ value(pc11,V1).[-V1@5, V1] :~ value(pc14,V1).[V1@4, V1] 
37;1;5;3;157;157;0.7537155151367188;0.48166481653849286;0.39643139640490216;53.249;:~ value(pc13,V1).[-V1@5, V1] :~ value(pc14,V1).[V1@4, V1] 
38;1;5;3;157;157;0.7154989242553711;0.43623820940653485;0.3803877035776774;57.252;:~ value(pc1,V1).[V1@5, V1] :~ value(pc9,V1).[-V1@4, V1] 
39;1;5;3;157;157;0.7324841022491455;0.47041845321655273;0.37619535128275555;44.69;:~ value(pc13,V1).[-V1@5, V1] :~ value(pc9,V1).[V1@4, V1] 
40;1;5;3;157;157;0.7197452386220297;0.44927533467610675;0.39399869243303937;53.381;:~ value(pc5,V1).[-V1@5, V1] :~ value(pc0,V1).[-V1@4, V1] 
41;1;5;3;157;157;0.7791932423909506;0.4628019332885742;0.4053216278553009;40.571;:~ value(pc6,V1).[V1@2, V1] :~ value(pc10,V1).[V1@4, V1] 
42;1;5;3;157;157;0.7664543787638346;0.47252416610717773;0.4172181685765584;41.454;:~ value(pc18,V1).[V1@5, V1] :~ value(pc11,V1).[-V1@4, V1] 
43;1;5;3;157;157;0.7324840227762858;0.5387712319691976;0.7023367881774902;43.989;:~ value(pc11,V1).[-V1@1, V1] 
44;1;5;3;157;157;0.7494692007700602;0.4860536257425944;0.4192657669385274;39.503;:~ value(pc1,V1).[V1@5, V1] :~ value(pc18,V1).[V1@4, V1] 
45;1;5;3;157;157;0.7707006136576334;0.485185186068217;0.43416911363601685;40.822;:~ value(pc0,V1).[-V1@5, V1] :~ value(pc16,V1).[-V1@4, V1] 
46;1;5;3;157;157;0.7579617500305176;0.4841025670369466;0.3909141719341278;44.912;:~ value(pc1,V1).[-V1@5, V1] :~ value(pc13,V1).[V1@2, V1] 
47;1;5;3;157;157;0.8046708901723226;0.560312827428182;0.4449484745661418;32.329;:~ value(pc1,V1).[V1@5, V1] :~ value(pc14,V1).[V1@3, V1] 
48;1;5;3;157;157;0.7579617500305176;0.4248284896214803;0.3821733891963959;45.01;:~ value(pc18,V1).[V1@5, V1] :~ value(pc9,V1).[V1@3, V1] 
49;1;5;3;157;157;0.7197452386220297;0.46874694029490155;0.36440879106521606;35.746;:~ value(pc5,V1).[V1@5, V1] :~ value(pc11,V1).[-V1@2, V1] 
50;1;5;3;157;157;0.7579617500305176;0.4618984858194987;0.41595999399820965;48.164;:~ value(pc2,V1).[-V1@5, V1] :~ value(pc18,V1).[V1@4, V1] 
51;1;5;3;157;157;0.7579617500305176;0.47826087474823;0.4121651252110799;37.462;:~ value(pc16,V1).[-V1@5, V1] :~ value(pc2,V1).[-V1@4, V1] 
52;1;5;3;157;157;0.7494692802429199;0.4514018694559733;0.4027732213338216;45.292;:~ value(pc5,V1).[-V1@2, V1] :~ value(pc11,V1).[-V1@1, V1] 
53;1;5;3;157;157;0.6985138257344564;0.4629020690917969;0.37619826197624207;46.571;:~ value(pc14,V1).[V1@5, V1] :~ value(pc17,V1).[V1@4, V1] 
