USERID;MAXV;MAXP;MAXWC;TRAIN_SIZE;TEST_SIZE;ACCURACYP;PRECISIONP;RECALLP;TRAIN_TIME;THEORY
3;1;1;3;157;53;0.7106918493906657;0.44629629453023273;0.4277777671813965;31.08;:~ value(pc19,V1).[-V1@1, V1] 
3;1;2;3;157;53;0.7232704162597656;0.4555555582046509;0.4211309552192688;37.097;:~ value(pc4,V1).[-V1@1, V1] :~ value(pc19,V1).[-V1@2, V1] 
3;1;3;3;157;53;0.7358490626017252;0.46481482187906903;0.4276637335618337;43.82;:~ value(pc10,V1).[V1@2, V1] :~ value(pc19,V1).[-V1@3, V1] 
3;1;4;3;157;53;0.7232704162597656;0.4555555582046509;0.4211309552192688;55.015;:~ value(pc5,V1).[V1@3, V1] :~ value(pc19,V1).[-V1@4, V1] 
3;1;5;3;157;53;0.7358490626017252;0.46481482187906903;0.4276637335618337;67.344;:~ value(pc19,V1).[-V1@5, V1] :~ value(pc10,V1).[V1@4, V1] 
3;2;1;3;157;53;0.7106918493906657;0.44629629453023273;0.4277777671813965;25.96;:~ value(pc19,V1).[-V1@1, V1] 
3;2;2;3;157;53;0.7232704162597656;0.4555555582046509;0.4211309552192688;35.027;:~ value(pc4,V1).[-V1@1, V1] :~ value(pc19,V1).[-V1@2, V1] 
3;2;3;3;157;53;0.7358490626017252;0.46481482187906903;0.4276637335618337;45.158;:~ value(pc10,V1).[V1@2, V1] :~ value(pc19,V1).[-V1@3, V1] 
3;2;4;3;157;53;0.7232704162597656;0.4555555582046509;0.4211309552192688;54.59;:~ value(pc4,V1).[-V1@3, V1] :~ value(pc19,V1).[-V1@4, V1] 
3;2;5;3;157;53;0.7358490626017252;0.46481482187906903;0.4276637335618337;64.266;:~ value(pc19,V1).[-V1@5, V1] :~ value(pc11,V1).[-V1@4, V1] 
3;3;1;3;157;53;0.7106918493906657;0.44629629453023273;0.4277777671813965;26.344;:~ value(pc19,V1).[-V1@1, V1] 
3;3;2;3;157;53;0.7232704162597656;0.4555555582046509;0.4211309552192688;35.332;:~ value(pc5,V1).[V1@1, V1] :~ value(pc19,V1).[-V1@2, V1] 
3;3;3;3;157;53;0.7358490626017252;0.46481482187906903;0.4276637335618337;45.249;:~ value(pc10,V1).[V1@2, V1] :~ value(pc19,V1).[-V1@3, V1] 
3;3;4;3;157;53;0.7358490626017252;0.46481482187906903;0.4276637335618337;53.444;:~ value(pc19,V1).[-V1@4, V1] :~ value(pc10,V1).[V1@3, V1] 
3;3;5;3;157;53;0.7358490626017252;0.46481482187906903;0.4276637335618337;64.67;:~ value(pc11,V1).[-V1@4, V1] :~ value(pc19,V1).[-V1@5, V1] 
3;4;1;3;157;53;0.7106918493906657;0.44629629453023273;0.4277777671813965;27.217;:~ value(pc19,V1).[-V1@1, V1] 
3;4;2;3;157;53;0.7358490626017252;0.46481482187906903;0.4276637335618337;34.803;:~ value(pc10,V1).[V1@1, V1] :~ value(pc19,V1).[-V1@2, V1] 
3;4;3;3;157;53;0.7232704162597656;0.4555555582046509;0.4211309552192688;43.923;:~ value(pc4,V1).[-V1@2, V1] :~ value(pc19,V1).[-V1@3, V1] 
3;4;4;3;157;53;0.7232704162597656;0.4555555582046509;0.4211309552192688;53.721;:~ value(pc4,V1).[-V1@3, V1] :~ value(pc19,V1).[-V1@4, V1] 
3;4;5;3;157;53;0.7232704162597656;0.4555555582046509;0.4211309552192688;66.594;:~ value(pc5,V1).[V1@4, V1] :~ value(pc19,V1).[-V1@5, V1] 
3;5;1;3;157;53;0.7106918493906657;0.44629629453023273;0.4277777671813965;26.127;:~ value(pc19,V1).[-V1@1, V1] 
3;5;2;3;157;53;0.7232704162597656;0.4555555582046509;0.4211309552192688;35.33;:~ value(pc19,V1).[-V1@2, V1] :~ value(pc5,V1).[V1@1, V1] 
3;5;3;3;157;53;0.7232704162597656;0.4555555582046509;0.4211309552192688;43.977;:~ value(pc4,V1).[-V1@2, V1] :~ value(pc19,V1).[-V1@3, V1] 
3;5;4;3;157;53;0.7232704162597656;0.4555555582046509;0.4211309552192688;54.091;:~ value(pc19,V1).[-V1@4, V1] :~ value(pc4,V1).[-V1@3, V1] 
3;5;5;3;157;53;0.7358490626017252;0.46481482187906903;0.4276637335618337;66.659;:~ value(pc10,V1).[V1@4, V1] :~ value(pc19,V1).[-V1@5, V1] 
4;1;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;15.777;:~ value(pc9,V1).[V1@1, V1] 
4;1;2;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;20.466;:~ value(pc9,V1).[V1@2, V1] :~ value(pc14,V1).[-V1@1, V1] 
4;1;3;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;24.396;:~ value(pc9,V1).[V1@2, V1] :~ value(pc1,V1).[-V1@1, V1] 
4;1;4;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;29.585;:~ value(pc9,V1).[V1@2, V1] :~ value(pc14,V1).[-V1@1, V1] 
4;1;5;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;34.414;:~ value(pc9,V1).[V1@5, V1] :~ value(pc6,V1).[-V1@4, V1] 
4;2;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;15.681;:~ value(pc9,V1).[V1@1, V1] 
4;2;2;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;20.572;:~ value(pc1,V1).[-V1@1, V1] :~ value(pc9,V1).[V1@2, V1] 
4;2;3;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;25.191;:~ value(pc9,V1).[V1@3, V1] :~ value(pc14,V1).[-V1@1, V1] 
4;2;4;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;31.403;:~ value(pc6,V1).[-V1@1, V1] :~ value(pc9,V1).[V1@2, V1] 
4;2;5;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;37.002;:~ value(pc9,V1).[V1@5, V1] :~ value(pc6,V1).[-V1@4, V1] 
4;3;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;16.179;:~ value(pc9,V1).[V1@1, V1] 
4;3;2;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;21.473;:~ value(pc9,V1).[V1@2, V1] :~ value(pc1,V1).[-V1@1, V1] 
4;3;3;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;25.988;:~ value(pc1,V1).[-V1@2, V1] :~ value(pc9,V1).[V1@3, V1] 
4;3;4;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;31.315;:~ value(pc9,V1).[V1@2, V1] :~ value(pc6,V1).[-V1@1, V1] 
4;3;5;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;36.729;:~ value(pc9,V1).[V1@5, V1] :~ value(pc6,V1).[-V1@3, V1] 
4;4;1;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;16.159;:~ value(pc9,V1).[V1@1, V1] 
4;4;2;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;21.44;:~ value(pc6,V1).[-V1@1, V1] :~ value(pc9,V1).[V1@2, V1] 
4;4;3;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;25.978;:~ value(pc1,V1).[-V1@2, V1] :~ value(pc9,V1).[V1@3, V1] 
4;4;4;3;157;53;0.6855345567067465;0.4259259303410848;0.367337167263031;31.773;:~ value(pc1,V1).[-V1@3, V1] :~ value(pc9,V1).[V1@4, V1] 
